ID,scaffold,start,end,Df_sym,Df_trt2,Df_colony,Df_sym.trt2,Df_Residuals,SumsOfSqs_sym,SumsOfSqs_trt2,SumsOfSqs_colony,SumsOfSqs_sym.trt2,SumsOfSqs_Residuals,MeanSqs_sym,MeanSqs_trt2,MeanSqs_colony,MeanSqs_sym.trt2,MeanSqs_Residuals,F.Model_sym,F.Model_trt2,F.Model_colony,F.Model_sym.trt2,F.Model_Residuals,R2_sym,R2_trt2,R2_colony,R2_sym.trt2,R2_Residuals,Pr..F._sym,Pr..F._trt2,Pr..F._colony,Pr..F._sym.trt2,Pr..F._Residuals
Sc0000910:74271-573787,Sc0000910,74271,573787,1,1,1,1,19,0.0070650601800054,0.0470720016168943,0.0203697151965957,0.0366629081441282,1.60631598190208,0.0070650601800054,0.0470720016168943,0.0203697151965957,0.0366629081441282,0.084542946415899,0.083567707059199,0.556782128048025,0.240939262944413,0.433660165612982,NA,0.00411360648626716,0.0274075076842002,0.0118601951605834,0.0213468495532316,0.935271841115718,0.775,0.473,0.233,0.505,NA
Sc0000006:346751-36498,Sc0000006,346751,36498,1,1,1,1,19,0.000532680590989718,3.6868169958279e-07,0.0334276885580438,0.00011511704531534,0.137801327521891,0.000532680590989718,3.6868169958279e-07,0.0334276885580438,0.00011511704531534,0.00725270144852056,0.0734458180542337,5.08337068883479e-05,4.60899828778456,0.0158722989126792,NA,0.0030991931771166,2.14502992450271e-06,0.19448590029042,0.00066976339563686,0.801742998106902,0.776,0.989,0.832,0.927,NA
Sc0001126:40019-231285,Sc0001126,40019,231285,1,1,1,1,19,0.00441765392757613,0.0287375452838855,0.0158079211029565,0.0157098097660555,0.994111828478538,0.00441765392757613,0.0287375452838855,0.0158079211029565,0.0157098097660555,0.0523216751830809,0.0844325781259514,0.549247423430706,0.302129491222183,0.300254334577107,NA,0.00417238148912201,0.0271420088470076,0.0149302499636195,0.0148375858634726,0.938917773836778,0.777,0.448,0.226,0.614,NA
xfSc0001283:11633-31357,xfSc0001283,11633,31357,1,1,1,1,19,0.00480719157908792,0.0475273424059005,0.00477796139345335,0.00452898891730943,1.17059211378403,0.00480719157908792,0.0475273424059005,0.00477796139345335,0.00452898891730943,0.0616101112517912,0.0780260168569028,0.771421142410593,0.0775515787323699,0.0735104810767204,NA,0.0039012015145335,0.0385700750896286,0.00387748021227384,0.00367543047387042,0.949975812709694,0.777,0.382,0.19,0.794,NA
Sc0000450:15018-22736,Sc0000450,15018,22736,1,1,1,1,19,0.0019189515119003,0.00294013997096381,0.11299876655109,0.0287691424325308,0.759809844487158,0.0019189515119003,0.00294013997096381,0.11299876655109,0.0287691424325308,0.0399899918151136,0.0479857940649807,0.0735218947920022,2.82567616101345,0.719408560160242,NA,0.00211702726183692,0.00324362363173154,0.124662591972272,0.0317387169251732,0.838238040208986,0.779,0.7,0.49,0.257,NA
xfSc0000216:21154-24216,xfSc0000216,21154,24216,1,1,1,1,19,0.00404800075786085,0.00835731777040982,0.00181540294506547,0.000705005679775345,1.25780561233284,0.00404800075786085,0.00835731777040982,0.00181540294506547,0.000705005679775345,0.0662002953859388,0.0611477748590328,0.126242907553324,0.0274228828509286,0.0106495851063089,NA,0.00318056186115117,0.00656644298064139,0.00142638347052781,0.000553931264126877,0.988272680423553,0.779,0.709,0.746,0.902,NA
Sc0000644:161881-13682,Sc0000644,161881,13682,1,1,1,1,19,0.00166148156552968,0.000899793868303113,0.00218912720201205,0.00111099907697649,0.450108281891838,0.00166148156552968,0.000899793868303113,0.00218912720201205,0.00111099907697649,0.0236899095732546,0.0701345676475461,0.0379821571509483,0.0924075794904477,0.0468975651232871,NA,0.00364384217914416,0.00197336336308548,0.00480103673714871,0.0024365634754344,0.987145194245187,0.781,0.841,0.405,0.825,NA
Sc0000305:354342-19032,Sc0000305,354342,19032,1,1,1,1,19,0.00169239202202953,0.000989643150914551,0.019480691335745,0.00450111682020611,0.803416662648251,0.00169239202202953,0.000989643150914551,0.019480691335745,0.00450111682020611,0.0422850875078027,0.0400233775492895,0.0234040700691925,0.460698853517812,0.106446908011614,NA,0.00203882877605624,0.00119222550558463,0.0234684361281475,0.00542250635666661,0.967878003233545,0.784,0.872,0.586,0.718,NA
Sc0001260:4917-86004,Sc0001260,4917,86004,1,1,1,1,19,0.00558800077593813,0.0417327255515555,0.793761222009499,0.00429968161078154,1.52300566765442,0.00558800077593813,0.0417327255515555,0.793761222009499,0.00429968161078154,0.0801581930344431,0.0697121599726809,0.520629569751197,9.90243407393714,0.0536399518004855,NA,0.00235941173202354,0.0176207352546632,0.335148403647123,0.00181544699852707,0.643056002367663,0.784,0.449,0.48,0.817,NA
xpSc0004909:25091-9195,xpSc0004909,25091,9195,1,1,1,1,19,0.000976960376526126,0.000881797140428681,0.185121586601726,0.00125750715231746,0.510804603302237,0.000976960376526126,0.000881797140428681,0.185121586601726,0.00125750715231746,0.0268844528053809,0.0363392323287528,0.0327995197377494,6.8858231164993,0.0467745117008953,NA,0.00139756944679785,0.00126143574636968,0.26482166482255,0.00179889954335486,0.730720430440927,0.784,0.781,0.874,0.776,NA
Sc0000036:650320-138832,Sc0000036,650320,138832,1,1,1,1,19,0.00137172044558328,0.0202868420640881,0.0897590058712678,0.00841767017103622,0.35567228213577,0.00137172044558328,0.0202868420640881,0.0897590058712678,0.00841767017103622,0.0187195937966195,0.0732772548638847,1.08372234379101,4.79492273424636,0.449671625489884,NA,0.00288475026346441,0.0426635566872769,0.188764639813574,0.0177024963955594,0.747984556840125,0.786,0.335,0.286,0.534,NA
xfSc0000179:49502-44217,xfSc0000179,49502,44217,1,1,1,1,19,0.00274700945538083,0.0100249216611778,0.00194447500142598,0.00074838235143663,0.714521696495829,0.00274700945538083,0.0100249216611778,0.00194447500142598,0.00074838235143663,0.0376064050787278,0.073046318828669,0.266574846497318,0.0517059526789461,0.0199003959530276,NA,0.00376309632021694,0.0137330236485886,0.00266371370083454,0.00102520028363574,0.978814966046724,0.786,0.608,0.779,0.881,NA
Sc0000119:394996-2980,Sc0000119,394996,2980,1,1,1,1,19,0.00103788982034723,0.0111385393294543,1.89551695456835,9.12033895179576e-05,0.233324256875266,0.00103788982034723,0.0111385393294543,1.89551695456835,9.12033895179576e-05,0.0122802240460666,0.0845171730136033,0.907030628078972,154.355242010058,0.00742685061574019,NA,0.000484744072336145,0.00520222937790223,0.885296868440499,4.25963349664649e-05,0.108973561774296,0.791,0.503,0.987,0.94,NA
Sc0000185:396170-104736,Sc0000185,396170,104736,1,1,1,1,19,0.0032582229366726,0.0351525387117132,0.0550237164162189,0.00898365840227504,0.818866889502686,0.0032582229366726,0.0351525387117132,0.0550237164162189,0.00898365840227504,0.0430982573422466,0.07559987659823,0.815637125013296,1.27670397388162,0.208445978011016,NA,0.00353660685328477,0.0381559861723775,0.059724965526615,0.00975122589539604,0.888831215552327,0.792,0.365,0.953,0.67,NA
Sc0000473:28414-222716,Sc0000473,28414,222716,1,1,1,1,19,0.00309396956829197,0.010250566077389,0.0644429728354083,0.00147939822405758,0.690713761263789,0.00309396956829197,0.010250566077389,0.0644429728354083,0.00147939822405758,0.0363533558559889,0.0851082244112071,0.281970284063895,1.77268291518104,0.0406949561938136,NA,0.00401824318064151,0.0133127577143308,0.083694273786635,0.00192134463318405,0.897053380685209,0.794,0.61,0.464,0.84,NA
Sc0001150:45744-5241,Sc0001150,45744,5241,1,1,1,1,19,0.00667972578755419,0.0204577037929005,2.11289247823016e-05,0.000295157581651922,2.00455306601328,0.00667972578755419,0.0204577037929005,2.11289247823016e-05,0.000295157581651922,0.105502792948067,0.0633132602550363,0.193906750913889,0.000200268866746514,0.00279762813290839,NA,0.00328725565603202,0.0100677340120669,1.03980581996207e-05,0.000145254230572431,0.986489358043129,0.795,0.669,0.896,0.958,NA
Sc0000733:130737-960,Sc0000733,130737,960,1,1,1,1,19,0.00369250891480966,6.36515303026851e-07,0.608146990764085,0.0041365688705165,1.20235214330731,0.00369250891480966,6.36515303026851e-07,0.608146990764085,0.0041365688705165,0.0632816917530162,0.0583503508285027,1.0058443214684e-05,9.6101569651083,0.065367545587454,NA,0.00203071568606285,3.50055108896684e-07,0.33445379877714,0.00227492891300714,0.661240206568681,0.796,0.999,0.841,0.785,NA
Sc0000644:156505-11576,Sc0000644,156505,11576,1,1,1,1,19,0.00375835972023459,0.0229607363827782,0.00695820744114966,0.000191978501184215,0.76002411331363,0.00375835972023459,0.0229607363827782,0.00695820744114966,0.000191978501184215,0.04000126912177,0.0939560119653596,0.574000197665785,0.173949666946011,0.00479931025687716,NA,0.00473408614079119,0.0289216871144217,0.00876466221009856,0.000241818992709225,0.957337745541979,0.799,0.459,0.22,0.95,NA
xfSc0002262:9206-21285,xfSc0002262,9206,21285,1,1,1,1,19,0.00204064359913427,0.0196073052443674,0.0299237461117065,0.00081411094118148,0.988554831995894,0.00204064359913427,0.0196073052443674,0.0299237461117065,0.00081411094118148,0.0520292016839944,0.0392211206992635,0.376851933332645,0.575133677688386,0.0156471926309014,NA,0.00196038421870646,0.0188361415921552,0.0287468324536706,0.000782091611707952,0.94967455012376,0.801,0.503,0.301,0.891,NA
Sc0000185:400812-21336,Sc0000185,400812,21336,1,1,1,1,19,0.00100666235870536,0.0131753130096846,0.0304023377570688,0.0284158419751213,0.271450238196345,0.00100666235870536,0.0131753130096846,0.0304023377570688,0.0284158419751213,0.0142868546419129,0.0704607405854155,0.922198296259878,2.1279937760323,1.9889501704426,NA,0.00292251766377748,0.0382502481230357,0.0882633271690335,0.082496180954063,0.78806772609009,0.802,0.376,0.19,0.188,NA
Sc0001126:44382-1497,Sc0001126,44382,1497,1,1,1,1,19,0.00324147951245678,0.00585024157816975,0.199878985008487,0.00975890553600833,1.39335219119858,0.00324147951245678,0.00585024157816975,0.199878985008487,0.00975890553600833,0.0733343258525567,0.0442013951143968,0.0797749418182698,2.72558563380478,0.133074183508951,NA,0.00201074133257937,0.00362899796268791,0.123988115650919,0.0060536044255659,0.864318540628247,0.803,0.753,0.514,0.695,NA
xfSc0000024:23535-137233,xfSc0000024,23535,137233,1,1,1,1,19,0.00221776276316799,0.0212571463113664,0.156793232729876,0.00260221688069509,0.665127932045031,0.00221776276316799,0.0212571463113664,0.156793232729876,0.00260221688069509,0.0350067332655279,0.0633524626918526,0.60723021911613,4.47894499439841,0.0743347532875215,NA,0.00261529154882903,0.0250674400452668,0.184898052795455,0.00306865816728776,0.784350557443161,0.803,0.497,0.986,0.805,NA
Sc0000917:21588-165074,Sc0000917,21588,165074,1,1,1,1,19,0.00478531008269946,0.0146636903895319,0.221954120650601,0.0023637409569888,1.58059138691556,0.00478531008269946,0.0146636903895319,0.221954120650601,0.0023637409569888,0.0831890203639766,0.0575233373558471,0.176269540443846,2.66806989287151,0.0284140977576936,NA,0.00262301008331812,0.00803772526454538,0.121661477822585,0.00129565613458346,0.866382130694968,0.805,0.687,0.526,0.843,NA
Sc0001368:28235-268358,Sc0001368,28235,268358,1,1,1,1,19,0.00346185938608619,0.0164577730568484,0.0229232573051291,0.030162675997,1.33351804191591,0.00346185938608619,0.0164577730568484,0.0229232573051291,0.030162675997,0.0701851601008375,0.0493246632352539,0.234490781715151,0.326611170683295,0.42975859788115,NA,0.00246128779298856,0.0117010286689872,0.0162978119814498,0.0214448416170988,0.948095029939476,0.807,0.613,0.318,0.5,NA
xfSc0000018:215114-143721,xfSc0000018,215114,143721,1,1,1,1,19,0.00317217397532559,0.0180672338513394,0.00958243133086432,0.00174104655978648,1.17679432965459,0.00317217397532559,0.0180672338513394,0.00958243133086432,0.00174104655978648,0.0619365436660309,0.0512165159300837,0.29170555510427,0.154713691847803,0.0281101665791106,NA,0.00262302480607443,0.014939534507828,0.00792357395239712,0.0014396462332687,0.973074220500432,0.808,0.549,0.716,0.84,NA
xpSc0004872:38054-7847,xpSc0004872,38054,7847,1,1,1,1,19,0.0035478697660135,0.00638988903705001,0.229897935041294,0.00338926831222477,0.985966697141256,0.0035478697660135,0.00638988903705001,0.229897935041294,0.00338926831222477,0.0518929840600661,0.0683689679881743,0.123135895011428,4.43023154681541,0.0653126501320814,NA,0.00288634383350777,0.00519844809287119,0.187031805253723,0.00275731476583632,0.802126088054061,0.808,0.736,0.632,0.807,NA
xpSc0004861:12333-16783,xpSc0004861,12333,16783,1,1,1,1,19,0.00218107850968823,0.00944427142246689,0.0108988784694963,7.72065537891081e-05,0.63151633604825,0.00218107850968823,0.00944427142246689,0.0108988784694963,7.72065537891081e-05,0.0332377018972763,0.0656206171061109,0.284143333725513,0.327907100893442,0.00232286076900626,NA,0.00333438198191977,0.0144381819927861,0.0166619513375594,0.00011803157965062,0.965447453108084,0.809,0.596,0.843,0.965,NA
xfSc0001240:11256-28550,xfSc0001240,11256,28550,1,1,1,1,19,0.00345510414157214,0.026048344832554,0.0116208274833754,0.0237615415949117,1.36435413515546,0.00345510414157214,0.026048344832554,0.0116208274833754,0.0237615415949117,0.0718081123766032,0.0481157911999077,0.362749332497997,0.161831680276305,0.330903303380159,NA,0.00241744161560646,0.0182253125334829,0.00813077430230868,0.0166252990210495,0.954601172527552,0.81,0.533,0.275,0.553,NA
Sc0001059:5305-587437,Sc0001059,5305,587437,1,1,1,1,19,0.00356865795025035,0.0213030468587989,0.0309510269262838,2.96681906124877e-05,1.01351571766215,0.00356865795025035,0.0213030468587989,0.0309510269262838,2.96681906124877e-05,0.0533429325085341,0.0669002955486075,0.399360249933593,0.580227322922902,0.000556178470460753,NA,0.00333716508988437,0.0199211539117576,0.0289432856817279,2.77436648096474e-05,0.947770651651821,0.811,0.546,0.904,0.984,NA
Sc0000487:8948-199666,Sc0000487,8948,199666,1,1,1,1,19,0.00329705191737272,0.0414188665899296,0.00404690349607559,3.73465648515134e-05,1.13476261058776,0.00329705191737272,0.0414188665899296,0.00404690349607559,3.73465648515134e-05,0.0597243479256718,0.0552044858066256,0.693500524132574,0.0677596932680126,0.000625315573105829,NA,0.0027857009154376,0.0349950736195554,0.00341925546100855,3.15543590160426e-05,0.958768415644982,0.813,0.401,0.169,0.975,NA
Sc0000093:29690-385560,Sc0000093,29690,385560,1,1,1,1,19,0.00149869718537709,0.000291420933976475,0.00251699766412158,0.0059133656087956,0.811751953970782,0.00149869718537709,0.000291420933976475,0.00251699766412158,0.0059133656087956,0.0427237870510938,0.0350787532852549,0.00682104640274426,0.0589132620924142,0.138409209879352,NA,0.00182329372725879,0.000354538572632012,0.00306214363868523,0.00719411668127747,0.987565907380146,0.817,0.93,0.439,0.633,NA
Sc0000500:3803-83461,Sc0000500,3803,83461,1,1,1,1,19,0.00313919273366435,0.0692495067367632,0.0632812918436176,0.0037695412482863,1.12861190332998,0.00313919273366435,0.0692495067367632,0.0632812918436176,0.0037695412482863,0.0594006264910518,0.0528478051344668,1.16580431600658,1.06533037750284,0.0634596210673661,NA,0.00247560362680031,0.0546109603890264,0.0499043572306569,0.00297270374181131,0.890036375011705,0.817,0.265,0.15,0.795,NA
Sc0001407:14979-70361,Sc0001407,14979,70361,1,1,1,1,19,0.00223621081701399,0.0406729769459951,0.000904807069726031,0.00130081380599807,0.734062057324115,0.00223621081701399,0.0406729769459951,0.000904807069726031,0.00130081380599807,0.0386348451223218,0.0578806724844871,1.05275372056547,0.0234194563705722,0.0336694453382578,NA,0.00286996561974495,0.0521999288258315,0.00116123451458988,0.00166947180136133,0.942099399238472,0.817,0.298,0.138,0.872,NA
Sc0000177:401053-37779,Sc0000177,401053,37779,1,1,1,1,19,0.00299248138257785,0.0430113731828598,0.0322539160106307,5.22402069665917e-05,1.26789476746499,0.00299248138257785,0.0430113731828598,0.0322539160106307,5.22402069665917e-05,0.0667313035507892,0.0448437423420071,0.644545676379959,0.483340116173248,0.000782844095452619,NA,0.00222290206581521,0.031950096952438,0.0239591453928773,3.88055426712851e-05,0.941829050046198,0.82,0.394,0.206,0.982,NA
Sc0001211:25695-19303,Sc0001211,25695,19303,1,1,1,1,19,0.00199055478072813,0.032038317661252,7.09861625326144e-05,0.000479120994101377,0.650507004500624,0.00199055478072813,0.032038317661252,7.09861625326144e-05,0.000479120994101377,0.0342372107631908,0.058140097757853,0.935774759306537,0.00207336289815213,0.0139941596707548,NA,0.00290555467040438,0.0467653964682644,0.000103616427981589,0.00069935892022566,0.949526073513124,0.821,0.368,0.856,0.926,NA
Sc0000326:188298-40259,Sc0000326,188298,40259,1,1,1,1,19,0.00228412593728884,0.0221538343711892,0.0143349789355446,0.00619247014725769,0.936001689261808,0.00228412593728884,0.0221538343711892,0.0143349789355446,0.00619247014725769,0.0492632468032531,0.0463657206032552,0.44970309122472,0.290987295108571,0.125701624417674,NA,0.00232844296248574,0.0225836670787506,0.0146131087935845,0.00631261757479963,0.95416216359038,0.822,0.499,0.858,0.722,NA
xfSc0000024:20692-94066,xfSc0000024,20692,94066,1,1,1,1,19,0.00317266848859316,0.0649857664191194,0.207657515127854,0.000356411221513253,1.39961186868987,0.00317266848859316,0.0649857664191194,0.207657515127854,0.000356411221513253,0.0736637825626245,0.0430695842410203,0.882194263699022,2.81899066140564,0.00483835080299133,NA,0.00189324402980782,0.0387793161302018,0.123916618510265,0.000212683241161982,0.835198138088563,0.823,0.347,0.998,0.949,NA
xfSc0000264:10992-7273,xfSc0000264,10992,7273,1,1,1,1,19,0.00243168686419223,0.0349376066219838,0.03640823419524,0.00713565774031499,0.839307064416977,0.00243168686419223,0.0349376066219838,0.03640823419524,0.00713565774031499,0.0441740560219461,0.0550478512315949,0.790907826182554,0.824199484356881,0.16153503623869,NA,0.00264250527481703,0.03796657009896,0.0395646957362886,0.00775429332441413,0.91207193556552,0.824,0.384,0.227,0.682,NA
Sc0000185:404962-73673,Sc0000185,404962,73673,1,1,1,1,19,0.00176197951840491,0.0095030707578811,0.00147951860257919,0.000375425913173799,0.869972929079795,0.00176197951840491,0.0095030707578811,0.00147951860257919,0.000375425913173799,0.0457880488989366,0.0384812098522467,0.207544784859829,0.0323123312339599,0.00819921185116316,NA,0.00199523682137514,0.0107611220755975,0.00167538269482716,0.000425126170785948,0.985143132237414,0.825,0.632,0.265,0.909,NA
Sc0000711:38811-2761,Sc0000711,38811,2761,1,1,1,1,19,0.00174486503150455,0.00411059895326942,0.266655797676182,0.046334750695775,0.646288572058074,0.00174486503150455,0.00411059895326942,0.266655797676182,0.046334750695775,0.0340151880030565,0.0512966452323522,0.120845986589874,7.83931570956542,1.36217829199155,NA,0.00180789815190648,0.00425909403688172,0.276288718674261,0.0480085901427617,0.669635698994189,0.827,0.763,0.49,0.259,NA
Sc0000984:20400-54460,Sc0000984,20400,54460,1,1,1,1,19,0.00282657309697741,0.0159986395356235,0.00134674442515916,5.96979285068036e-05,1.36399453679491,0.00282657309697741,0.0159986395356235,0.00134674442515916,5.96979285068036e-05,0.0717891861471003,0.0393732433626646,0.222855842143709,0.0187597115587799,0.000831572716042205,NA,0.00204198787290701,0.0115578217133986,0.00097292222409563,4.31272929679119e-05,0.985384140896631,0.827,0.629,0.248,0.975,NA
xfSc0000535:25962-301508,xfSc0000535,25962,301508,1,1,1,1,19,0.00235879771129188,0.0331638260661566,0.0152300185548505,0.00112399954182384,1.07349367880993,0.00235879771129188,0.0331638260661566,0.0152300185548505,0.00112399954182384,0.0564996673057859,0.0417488778920708,0.586973829185015,0.26955943780028,0.0198939143436113,NA,0.00209601912182835,0.0294692559921057,0.013533339448292,0.000998781930858653,0.953902603506915,0.827,0.44,0.896,0.867,NA
Sc0000735:1905-32583,Sc0000735,1905,32583,1,1,1,1,19,0.00295880110984372,0.00245151142649398,0.0740719107400134,0.00885735534042585,1.53350328214498,0.00295880110984372,0.00245151142649398,0.0740719107400134,0.00885735534042585,0.0807106990602623,0.0366593418752889,0.0303740576532929,0.917745870156668,0.10974202235335,NA,0.00182434512086701,0.00151155915644166,0.0456714472974421,0.00546129070498584,0.945531357720264,0.828,0.864,0.499,0.719,NA
xfSc0000000:156993-76830,xfSc0000000,156993,76830,1,1,1,1,19,0.00420707808934511,0.0186298703118956,0.0485043414259673,0.0102762796822658,1.91075626962876,0.00420707808934511,0.0186298703118956,0.0485043414259673,0.0102762796822658,0.100566119454145,0.0418339507597624,0.185249967016876,0.482312946837762,0.102184311555855,NA,0.00211159070988645,0.00935058970657516,0.0243450001566709,0.00515780697397159,0.959035012452896,0.828,0.642,0.4,0.743,NA
Sc0000537:22055-95100,Sc0000537,22055,95100,1,1,1,1,19,0.00117240210907688,0.00155180069253719,0.157273141250844,3.90710663049909e-05,0.593889557814976,0.00117240210907688,0.00155180069253719,0.157273141250844,3.90710663049909e-05,0.0312573451481566,0.0375080514202281,0.0496459531409919,5.03155787880851,0.00124998032045902,NA,0.00155506263368899,0.0020582931856011,0.208605548683845,5.18234783090896e-05,0.787729272018556,0.829,0.821,0.743,0.971,NA
Sc0000127:197794-2996,Sc0000127,197794,2996,1,1,1,1,19,0.00245325913473359,0.000436392313421279,0.115968545137621,0.00671321519192371,1.11846038484721,0.00245325913473359,0.000436392313421279,0.115968545137621,0.00671321519192371,0.0588663360445898,0.0416750778046608,0.00741327459366117,1.97003165017401,0.114041668685454,NA,0.00197202285455191,0.000350788713443839,0.0932199204652544,0.00539633730434933,0.899060930662401,0.83,0.923,0.609,0.703,NA
Sc0000557:5952-23561,Sc0000557,5952,23561,1,1,1,1,19,0.00175169977413024,0.0133739775290395,0.0771491058264372,0.000442280837133116,0.947234546700617,0.00175169977413024,0.0133739775290395,0.0771491058264372,0.000442280837133116,0.0498544498263483,0.0351362773078775,0.268260457704847,1.54748685614145,0.00887144153979549,NA,0.00168440507823834,0.0128601921395719,0.0741852842334935,0.000425289823676792,0.91084482872502,0.83,0.587,0.927,0.945,NA
Sc0000772:16468-31020,Sc0000772,16468,31020,1,1,1,1,19,0.000929227905757098,0.0195107862010311,0.0449806954068317,0.0103095060924816,0.375864146626249,0.000929227905757098,0.0195107862010311,0.0449806954068317,0.0103095060924816,0.0197823235066447,0.0469726372357109,0.98627374051777,2.27378221732766,0.521147381348742,NA,0.00205766055440479,0.0432042289115039,0.0996042005141077,0.0228291293131272,0.832304780706856,0.83,0.329,0.953,0.489,NA
Sc0000772:14465-28943,Sc0000772,14465,28943,1,1,1,1,19,0.000569704420518418,0.00453925475483364,0.00014866348025675,1.29239200762511e-06,0.279720656842973,0.000569704420518418,0.00453925475483364,0.00014866348025675,1.29239200762511e-06,0.0147221398338407,0.0386971205917281,0.308328463529438,0.0100979532822415,8.77856087641811e-05,NA,0.00199910617009819,0.0159283513717129,0.000521663638100438,4.53503385892265e-06,0.98154634378623,0.832,0.546,0.273,0.989,NA
Sc0000959:59845-248639,Sc0000959,59845,248639,1,1,1,1,19,0.00159650022065593,0.00529058102644854,0.0650993664496477,0.00169669255300649,0.796458400688362,0.00159650022065593,0.00529058102644854,0.0650993664496477,0.00169669255300649,0.0419188631941243,0.0380854846483458,0.126210031077134,1.55298501651096,0.0404756337295977,NA,0.00183475922656756,0.00608013843442601,0.074814686331907,0.00194990409396757,0.915320511913132,0.833,0.738,0.485,0.859,NA
Sc0001361:2790-109572,Sc0001361,2790,109572,1,1,1,1,19,0.00156298991405346,0.0320354105288682,0.106992522843932,1.92280047304483e-05,0.743339363671157,0.00156298991405346,0.0320354105288682,0.106992522843932,1.92280047304483e-05,0.0391231244037451,0.0399505391727824,0.818835689048434,2.73476427239768,0.000491474160703986,NA,0.00176818911894458,0.0362412219098491,0.121039178180263,2.17523788462724e-05,0.840929658412097,0.833,0.365,0.303,0.982,NA
Sc0000050:112583-171683,Sc0000050,112583,171683,1,1,1,1,19,0.00454362481113541,0.0313761040306225,0.457381965775313,0.00879400542855346,1.71601734212208,0.00454362481113541,0.0313761040306225,0.457381965775313,0.00879400542855346,0.0903167022169516,0.0503076917071338,0.347400904378167,5.06420135532215,0.0973685399565322,NA,0.00204841896006122,0.0141454035182803,0.206203181298788,0.00396463356978385,0.773638362653087,0.835,0.565,0.549,0.768,NA
Sc0000984:14161-32213,Sc0000984,14161,32213,1,1,1,1,19,0.00179684749836144,0.0115205165798456,0.143811660607301,0.000647863700519724,0.919147090334799,0.00179684749836144,0.0115205165798456,0.143811660607301,0.000647863700519724,0.0483761626492,0.0371432416289669,0.238144489950281,2.97277941721323,0.0133922094073007,NA,0.00166849985130403,0.0106976135804216,0.133539287311739,0.000601587218151887,0.853493012038384,0.835,0.615,0.446,0.887,NA
Sc0001083:5478-610668,Sc0001083,5478,610668,1,1,1,1,19,0.00219765688413726,0.0146196655209438,0.0305946750330594,0.0014605557224547,1.35159202916094,0.00219765688413726,0.0146196655209438,0.0305946750330594,0.0014605557224547,0.0711364225874178,0.0308935536002899,0.205515894519128,0.430084532230482,0.0205317567194198,NA,0.00156923417548642,0.0104391540532278,0.0218460898042441,0.00104290800416642,0.965102613962875,0.835,0.623,0.329,0.88,NA
xfSc0000532:22649-9961,xfSc0000532,22649,9961,1,1,1,1,19,0.00217627833830999,0.00367730426165211,0.00852645487242286,0.0131563102044199,1.96579484918405,0.00217627833830999,0.00367730426165211,0.00852645487242286,0.0131563102044199,0.103462886799161,0.0210343863933985,0.0355422545747288,0.0824107574822863,0.127159705392317,NA,0.00109177960076943,0.00184480344633306,0.0042774903066036,0.00660016269505977,0.986185763951234,0.835,0.822,0.496,0.643,NA
xfSc0000532:30185-361,xfSc0000532,30185,361,1,1,1,1,19,0.00255066153182592,0.0097092730976495,0.000320894065972348,0.000644556787312007,1.26015187468162,0.00255066153182592,0.0097092730976495,0.000320894065972348,0.000644556787312007,0.0663237828779802,0.0384577209131531,0.146392028264012,0.004838295586407,0.00971833570618003,NA,0.00200306822779029,0.00762482054720853,0.000252002353121119,0.00050617896791152,0.989613929903969,0.835,0.668,0.39,0.937,NA
Sc0000580:182883-48755,Sc0000580,182883,48755,1,1,1,1,19,0.00282321712176662,0.000752728972622063,0.131259934203518,0.00836343146660179,1.41813177555886,0.00282321712176662,0.000752728972622063,0.131259934203518,0.00836343146660179,0.0746385145030976,0.0378252051311853,0.0100849940226346,1.75860860947428,0.112052490892684,NA,0.00180821168853209,0.000482107208864001,0.0840692504422884,0.00535660343568734,0.908283827224628,0.838,0.926,0.63,0.726,NA
Sc0000341:255638-7736,Sc0000341,255638,7736,1,1,1,1,19,0.00076295228705168,8.47644394360232e-05,0.380677769795994,0.00319383340647317,0.37942574942948,0.00076295228705168,8.47644394360232e-05,0.380677769795994,0.00319383340647317,0.0199697762857621,0.0382053497312158,0.00424463640568963,19.0626957632673,0.159933359331135,NA,0.000998439063007033,0.000110927156157914,0.498174738097316,0.00417961658661838,0.4965362790969,0.839,0.945,0.861,0.655,NA
Sc0000693:134088-12392,Sc0000693,134088,12392,1,1,1,1,19,0.000136064360881568,8.8486795670541e-05,0.270943202937578,0.0047914463704623,0.0666854318249615,0.000136064360881568,8.8486795670541e-05,0.270943202937578,0.0047914463704623,0.00350975956973481,0.0387674306966414,0.025211640259799,77.1970836048037,1.36517794887709,NA,0.000397100517735781,0.00025824655439448,0.790741127701706,0.0139837193375709,0.194619805888593,0.846,0.893,0.511,0.28,NA
Sc0000228:63305-3909,Sc0000228,63305,3909,1,1,1,1,19,0.00202405802320792,0.000461289429766257,0.000376925437746303,0.00295045132537817,1.34179024847292,0.00202405802320792,0.000461289429766257,0.000376925437746303,0.00295045132537817,0.0706205393933117,0.0286610388506833,0.00653194430018675,0.00533733444950153,0.0417789406697395,NA,0.00150196909937731,0.000342303659991039,0.000279700657675296,0.00218940695826072,0.995686619624696,0.847,0.92,0.455,0.848,NA
