"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"847","head morphogenesis",1,0.958623257887135,0,1,NA
"848","heart contraction",1,0.958615045522553,0,1,NA
"849","heart development",1,0.775556154735848,0,6,NA
"850","heart looping",1,0.918919181566982,0,2,NA
"851","heart morphogenesis",1,0.880828585170859,0,3,NA
"852","heart trabecula formation",1,0.958623265787441,0,1,NA
"853","heat shock protein binding",1,0.958625688111516,0,1,NA
"854","hemopoietic progenitor cell differentiation",1,0.88079606072247,0,3,NA
"855","hemostasis",1,0.958624566176809,0,1,NA
"856","heparan sulfate proteoglycan binding",1,0.918906549252106,0,2,NA
"857","heparan sulfate proteoglycan biosynthetic process",1,0.958617571166091,0,1,NA
"858","heparin binding",1,0.880816849931494,0,3,NA
"859","heterophilic cell adhesion",1,0.95862433231145,0,1,NA
"860","hippocampus development",1,0.958617135865939,0,1,NA
"861","histamine secretion by mast cell",1,0.958593407159089,0,1,NA
"862","histidine ammonia-lyase activity",1,0.958623906033268,0,1,NA
"863","histidine catabolic process",1,0.918922005945483,0,2,NA
"864","histidine catabolic process to glutamate and formamide",1,0.918922005945483,0,2,NA
"865","histidine catabolic process to glutamate and formate",1,0.918922005945483,0,2,NA
"866","histone-lysine N-methyltransferase activity",1,0.91890024621491,0,2,NA
"867","histone acetyl-lysine binding",1,0.918883032127028,0,2,NA
"868","histone acetyltransferase activity",1,0.958624425497046,0,1,NA
"869","histone acetyltransferase complex",1,0.958622733974137,0,1,NA
"870","histone deacetylase activity",1,0.91890053015249,0,2,NA
"871","histone deacetylase binding",1,0.958616473826787,0,1,NA
"872","histone deacetylase complex",1,0.918909152767601,0,2,NA
"873","histone deacetylation",1,0.918900439635561,0,2,NA
"874","histone demethylase activity",1,0.918916565633626,0,2,NA
"875","histone demethylase activity (H3-dimethyl-K4 specific)",1,0.958624547075146,0,1,NA
"876","histone demethylase activity (H3-K36 specific)",1,0.918889283101173,0,2,NA
"877","histone demethylase activity (H3-trimethyl-K4 specific)",1,0.958624547075146,0,1,NA
"878","histone dephosphorylation",1,0.958618400082626,0,1,NA
"879","histone H2B ubiquitination",1,0.958620567274818,0,1,NA
"880","histone H3-K36 demethylation",1,0.918889283101173,0,2,NA
"881","histone H3-K4 demethylation",1,0.958624547075146,0,1,NA
"882","histone H3-K4 methylation",1,0.918911033952212,0,2,NA
"883","histone H4-K16 acetylation",1,0.958622733974137,0,1,NA
"884","histone H4-K20 trimethylation",1,0.958624670889096,0,1,NA
"885","histone H4-K5 acetylation",1,0.958622733974137,0,1,NA
"886","histone H4-K8 acetylation",1,0.958622733974137,0,1,NA
"887","histone methyltransferase activity (H3-K36 specific)",1,0.958605966416338,0,1,NA
"888","histone methyltransferase activity (H3-K4 specific)",1,0.958612249890081,0,1,NA
"889","histone methyltransferase complex",1,0.958612249890081,0,1,NA
"890","histone modification",1,0.958620567274818,0,1,NA
"891","histone monoubiquitination",1,0.958620567274818,0,1,NA
"892","histone phosphorylation",1,0.958624802364355,0,1,NA
"893","histone serine kinase activity",1,0.958608841447985,0,1,NA
"894","homocysteine S-methyltransferase activity",1,0.958616041876261,0,1,NA
"895","homophilic cell adhesion",1,0.809195239634836,0,5,NA
"896","hormone activity",1,0.958625078745231,0,1,NA
"897","hormone metabolic process",1,0.958625688111516,0,1,NA
"898","host cell membrane",1,0.958622874098113,0,1,NA
"899","Hrd1p ubiquitin ligase ERAD-L complex",1,0.958613692685032,0,1,NA
"900","Hsp90 protein binding",1,0.958624543859002,0,1,NA
"901","hyaluronic acid binding",1,0.958624596399966,0,1,NA
"902","hydrogen ion transmembrane transporter activity",1,0.844244821703046,0,4,NA
"903","hydrogen ion transporting ATP synthase activity, rotational mechanism",1,0.918901356879745,0,2,NA
"904","hydrogen peroxide biosynthetic process",1,0.958615045522553,0,1,NA
"905","hydrogen peroxide catabolic process",1,0.958624583892011,0,1,NA
"906","hydrolase activity",1,0.444751432164134,0,19,NA
"907","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",1,0.918897464575015,0,2,NA
"908","hydrolase activity, acting on ester bonds",1,0.958611489864667,0,1,NA
"909","hydrolase activity, hydrolyzing O-glycosyl compounds",1,0.958624389085171,0,1,NA
"910","hydroxymethylglutaryl-CoA lyase activity",1,0.958611138770959,0,1,NA
"911","hypoxanthine oxidation",1,0.958615851492445,0,1,NA
"912","I-kappaB kinase/NF-kappaB cascade",1,0.918893081587696,0,2,NA
"913","IDP catabolic process",1,0.958612199829336,0,1,NA
"914","imaginal disc-derived leg morphogenesis",1,0.918919655539504,0,2,NA
"915","imaginal disc-derived male genitalia development",1,0.958624824912065,0,1,NA
"916","imaginal disc-derived male genitalia morphogenesis",1,0.958622082667797,0,1,NA
"917","imaginal disc-derived wing margin morphogenesis",1,0.958622538201403,0,1,NA
"918","imaginal disc-derived wing morphogenesis",1,0.918919655539504,0,2,NA
"919","imaginal disc-derived wing vein morphogenesis",1,0.958622538201403,0,1,NA
"920","imaginal disc development",1,0.918911754601617,0,2,NA
"921","imaginal disc fusion, thorax closure",1,0.958622082667797,0,1,NA
"922","immune response",1,0.958621659648534,0,1,NA
"923","immune response-activating signal transduction",1,0.958608705892049,0,1,NA
"924","immune system process",1,0.918897920852741,0,2,NA
"925","immunoglobulin production",1,0.958624802364355,0,1,NA
"926","immunological synapse",1,0.958624548891129,0,1,NA
"927","IMP cyclohydrolase activity",1,0.958624732346682,0,1,NA
"928","in utero embryonic development",1,0.844237342926535,0,4,NA
"929","inclusion body",1,0.958625688111516,0,1,NA
"930","induction of apoptosis via death domain receptors",1,0.958624693566945,0,1,NA
"931","induction of bacterial agglutination",1,0.958625214515104,0,1,NA
"932","inflammatory response",1,0.8808042112932,0,3,NA
"933","inhibition of adenylate cyclase activity by G-protein signaling",1,0.958600643456069,0,1,NA
"934","innate immune response",1,0.682587286278493,0,9,NA
"935","inner ear morphogenesis",1,0.880827819280493,0,3,NA
"936","inner ear receptor stereocilium organization",1,0.91889981636162,0,2,NA
"937","innervation",1,0.958620394269037,0,1,NA
"938","Ino80 complex",1,0.918923167534685,0,2,NA
"939","inorganic anion exchanger activity",1,0.958619450218297,0,1,NA
"940","inositol-3-phosphate synthase activity",1,0.958605891268791,0,1,NA
"941","inositol biosynthetic process",1,0.958605891268791,0,1,NA
"942","insulin-responsive compartment",1,0.9586112485154,0,1,NA
"943","insulin receptor signaling pathway",1,0.918890005753237,0,2,NA
"944","insulin receptor substrate binding",1,0.958610016709199,0,1,NA
"945","insulin secretion",1,0.958625688111516,0,1,NA
"946","integral to endoplasmic reticulum membrane",1,0.880817115206579,0,3,NA
"947","integral to Golgi membrane",1,0.918919907492088,0,2,NA
"948","integral to mitochondrial membrane",1,0.958624540829474,0,1,NA
"949","integral to nuclear inner membrane",1,0.958619059222404,0,1,NA
"950","integral to peroxisomal membrane",1,0.958599121659069,0,1,NA
"951","integral to synaptic vesicle membrane",1,0.91890910932636,0,2,NA
"952","integrator complex",1,0.95862219740303,0,1,NA
"953","integrin binding",1,0.880822510006142,0,3,NA
"954","interaction with symbiont",1,0.958624535834591,0,1,NA
"955","intercalated disc",1,0.958624276956786,0,1,NA
"956","intercellular bridge",1,0.809150328307357,0,5,NA
"957","interferon-gamma binding",1,0.91889664406357,0,2,NA
"958","interkinetic nuclear migration",1,0.958627016985354,0,1,NA
"959","interleukin-2 production",1,0.958624548891129,0,1,NA
"960","intermediate filament cytoskeleton organization",1,0.958613449356209,0,1,NA
"961","internal side of plasma membrane",1,0.958596244282229,0,1,NA
"962","intestinal epithelial structure maintenance",1,0.958625016921443,0,1,NA
"963","intracellular transport",1,0.958615666865828,0,1,NA
"964","intrinsic to internal side of plasma membrane",1,0.958618582525935,0,1,NA
"965","intrinsic to plasma membrane",1,0.958607458813967,0,1,NA
"966","ionotropic glutamate receptor binding",1,0.88079210511914,0,3,NA
"967","iron-sulfur cluster binding",1,0.918906569265826,0,2,NA
"968","iron ion binding",1,0.712293757718284,0,8,NA
"969","iron ion homeostasis",1,0.958625688111516,0,1,NA
"970","isocitrate dehydrogenase (NAD+) activity",1,0.958620116717036,0,1,NA
"971","isocitrate metabolic process",1,0.958620116717036,0,1,NA
"972","isoleucine biosynthetic process",1,0.91891585955557,0,2,NA
"973","isomerase activity",1,0.958624554190532,0,1,NA
"974","isoprenoid biosynthetic process",1,0.958623655823718,0,1,NA
"975","JNK cascade",1,0.918920722022054,0,2,NA
"976","JUN kinase activity",1,0.958622082667797,0,1,NA
"977","JUN kinase binding",1,0.958606830570408,0,1,NA
"978","JUN phosphorylation",1,0.958622082667797,0,1,NA
"979","K63-linked polyubiquitin binding",1,0.958600653056214,0,1,NA
"980","karyosome formation",1,0.958624824912065,0,1,NA
"981","KDEL sequence binding",1,0.958621481218593,0,1,NA
"982","keratinocyte differentiation",1,0.958600066209848,0,1,NA
"983","ketone body biosynthetic process",1,0.958611138770959,0,1,NA
"984","kidney development",1,0.844276635476397,0,4,NA
"985","kinase binding",1,0.958625688111516,0,1,NA
"986","kinesin binding",1,0.91892231149164,0,2,NA
"987","kinesin complex",1,0.918922898018056,0,2,NA
"988","kinetochore",1,0.918894372864229,0,2,NA
"989","kynureninase activity",1,0.95862456640809,0,1,NA
"990","L-ascorbic acid binding",1,0.918922916095969,0,2,NA
"991","L-ascorbic acid biosynthetic process",1,0.958624447349911,0,1,NA
"992","L-ascorbic acid metabolic process",1,0.958624842996839,0,1,NA
"993","L-aspartate transmembrane transporter activity",1,0.958608012274214,0,1,NA
"994","L-glutamate import",1,0.958625688111516,0,1,NA
"995","L-glutamate transmembrane transporter activity",1,0.958608012274214,0,1,NA
"996","L-glutamate transport",1,0.958608012274214,0,1,NA
"997","L-gulonolactone oxidase activity",1,0.958624447349911,0,1,NA
"998","L-phenylalanine catabolic process",1,0.958615747152791,0,1,NA
"999","L-threonine ammonia-lyase activity",1,0.958617277822101,0,1,NA
"1000","L-tyrosine:2-oxoglutarate aminotransferase activity",1,0.958615747152791,0,1,NA
"1001","lactate biosynthetic process from pyruvate",1,0.958625688111516,0,1,NA
"1002","lactation",1,0.958615851492445,0,1,NA
"1003","lagging strand elongation",1,0.958624632770884,0,1,NA
"1004","lamellipodium",1,0.88081786517457,0,3,NA
"1005","lamellipodium membrane",1,0.958623692370183,0,1,NA
"1006","larval midgut cell programmed cell death",1,0.958624295770531,0,1,NA
"1007","larval somatic muscle development",1,0.958624641613586,0,1,NA
"1008","late endosome",1,0.743273340873013,0,7,NA
"1009","late endosome membrane",1,0.80920458964297,0,5,NA
"1010","late endosome to vacuole transport",1,0.958624551455323,0,1,NA
"1011","lateral sprouting involved in lung morphogenesis",1,0.958624569770656,0,1,NA
"1012","lateral ventricle development",1,0.958615542503314,0,1,NA
"1013","leading strand elongation",1,0.958624632770884,0,1,NA
"1014","learning",1,0.918923966035388,0,2,NA
"1015","learning or memory",1,0.958625688111516,0,1,NA
"1016","leg disc proximal/distal pattern formation",1,0.958623257887135,0,1,NA
"1017","lens development in camera-type eye",1,0.958624521499198,0,1,NA
"1018","lens fiber cell morphogenesis",1,0.958624521499198,0,1,NA
"1019","leukocyte migration",1,0.958623265787441,0,1,NA
"1020","ligase activity",1,0.958624554190532,0,1,NA
"1021","lipid binding",1,0.71230119727178,0,8,NA
"1022","lipid biosynthetic process",1,0.958609060669615,0,1,NA
"1023","lipid localization",1,0.958624548891129,0,1,NA
"1024","lipid metabolic process",1,0.918909954348838,0,2,NA
"1025","lipid modification",1,0.958609060669615,0,1,NA
"1026","lipid particle",1,0.958623701575789,0,1,NA
"1027","lipid particle organization",1,0.958624521499198,0,1,NA
"1028","lipid phosphorylation",1,0.958624573303648,0,1,NA
"1029","lipid transport",1,0.880799412339127,0,3,NA
"1030","lipopolysaccharide binding",1,0.958625214515104,0,1,NA
"1031","lipoprotein catabolic process",1,0.958624802364355,0,1,NA
"1032","lipoprotein metabolic process",1,0.918892409141734,0,2,NA
"1033","lipoprotein particle clearance",1,0.958624929051378,0,1,NA
"1034","lipoprotein transport",1,0.958624929051378,0,1,NA
"1035","lithocholate 6beta-hydroxylase activity",1,0.95861006024823,0,1,NA
"1036","liver development",1,0.958611138770959,0,1,NA
"1037","locomotory behavior",1,0.775560839959897,0,6,NA
"1038","long-chain-fatty-acid-CoA ligase activity",1,0.958623701575789,0,1,NA
"1039","long-term memory",1,0.918920733565912,0,2,NA
"1040","long term synaptic depression",1,0.958615079861446,0,1,NA
"1041","low-density lipoprotein binding",1,0.958624929051378,0,1,NA
"1042","low-density lipoprotein particle",1,0.958624929051378,0,1,NA
"1043","lung development",1,0.958621880061956,0,1,NA
"1044","lyase activity",1,0.958615747152791,0,1,NA
"1045","lymphocyte differentiation",1,0.958624576550116,0,1,NA
"1046","lymphocyte proliferation",1,0.958624576550116,0,1,NA
"1047","lysosomal membrane",1,0.71230947044604,0,8,NA
"1048","lysosomal transport",1,0.958624442911228,0,1,NA
"1049","lysosome localization",1,0.958623917381621,0,1,NA
"1050","lysosome organization",1,0.844266311685528,0,4,NA
"1051","m7G(5')pppN diphosphatase activity",1,0.958612199829336,0,1,NA
"1052","macroautophagy",1,0.844252976312628,0,4,NA
"1053","macromitophagy",1,0.918899359634788,0,2,NA
"1054","macromolecular complex",1,0.484729503999905,0,17,NA
"1055","magnesium ion binding",1,0.84424931182503,0,4,NA
"1056","maintenance of DNA methylation",1,0.958624576550116,0,1,NA
"1057","maintenance of organ identity",1,0.918914689944744,0,2,NA
"1058","malate-aspartate shuttle",1,0.958608012274214,0,1,NA
"1059","malate transmembrane transporter activity",1,0.958608279160858,0,1,NA
"1060","male gamete generation",1,0.958613319382459,0,1,NA
"1061","male genitalia development",1,0.958624555885519,0,1,NA
"1062","male gonad development",1,0.880828534449187,0,3,NA
"1063","male meiosis",1,0.918923126136295,0,2,NA
"1064","male meiosis I",1,0.958624610782366,0,1,NA
"1065","male pronucleus",1,0.958624876418919,0,1,NA
"1066","maltase activity",1,0.958624389085171,0,1,NA
"1067","manganese ion binding",1,0.918898107540715,0,2,NA
"1068","mannose-ethanolamine phosphotransferase activity",1,0.958617407271944,0,1,NA
"1069","mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",1,0.958608680420781,0,1,NA
"1070","MAP-kinase scaffold activity",1,0.958624543859002,0,1,NA
"1071","MAP kinase kinase activity",1,0.958624386429236,0,1,NA
"1072","MAPKKK cascade",1,0.88081972205874,0,3,NA
"1073","marginal zone B cell differentiation",1,0.958625477482819,0,1,NA
"1074","mast cell granule",1,0.958593407159089,0,1,NA
"1075","maternal placenta development",1,0.958601530047736,0,1,NA
"1076","maternal process involved in pregnancy",1,0.958624836943101,0,1,NA
"1077","maturation of SSU-rRNA",1,0.958624596285459,0,1,NA
"1078","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.958624564905548,0,1,NA
"1079","MCM complex",1,0.880804493031649,0,3,NA
"1080","meiotic cell cycle",1,0.8091750618578,0,5,NA
"1081","meiotic spindle organization",1,0.958608841447985,0,1,NA
"1082","meiotic telomere clustering",1,0.958624802364355,0,1,NA
"1083","melanization defense response",1,0.958622082667797,0,1,NA
"1084","melanosome",1,0.918921783447807,0,2,NA
"1085","membrane coat",1,0.958624450408501,0,1,NA
"1086","membrane hyperpolarization",1,0.958624276956786,0,1,NA
"1087","membrane protein intracellular domain proteolysis",1,0.958624349565724,0,1,NA
"1088","membrane protein proteolysis",1,0.958620033230006,0,1,NA
"1089","membrane raft",1,0.775514516730484,0,6,NA
"1090","memory",1,0.958604878086298,0,1,NA
"1091","mesoderm development",1,0.958593407159089,0,1,NA
"1092","mesodermal cell fate specification",1,0.958618400082626,0,1,NA
"1093","metal ion transport",1,0.958624553844628,0,1,NA
"1094","metalloaminopeptidase activity",1,0.958621244000144,0,1,NA
"1095","metalloexopeptidase activity",1,0.958612199829336,0,1,NA
"1096","metanephros development",1,0.880823500008452,0,3,NA
"1097","methionine biosynthetic process",1,0.958616041876261,0,1,NA
"1098","methylated histone residue binding",1,0.918922827481083,0,2,NA
"1099","methylation-dependent chromatin silencing",1,0.958624576550116,0,1,NA
"1100","methylosome",1,0.958620063449732,0,1,NA
"1101","microfibril",1,0.958625078745231,0,1,NA
"1102","micropyle formation",1,0.958622082667797,0,1,NA
"1103","microtubule-based movement",1,0.65413724220232,0,10,NA
"1104","microtubule-based process",1,0.918897053680576,0,2,NA
"1105","microtubule-severing ATPase activity",1,0.918912505517774,0,2,NA
"1106","microtubule anchoring",1,0.95862516809748,0,1,NA
"1107","microtubule anchoring at centrosome",1,0.958612792955752,0,1,NA
"1108","microtubule binding",1,0.68258531483384,0,9,NA
"1109","microtubule bundle formation",1,0.95862461773406,0,1,NA
"1110","microtubule cytoskeleton",1,0.880809562331357,0,3,NA
"1111","microtubule cytoskeleton organization",1,0.844257425195663,0,4,NA
"1112","microtubule motor activity",1,0.809209503557452,0,5,NA
"1113","microtubule organizing center",1,0.775518537608013,0,6,NA
"1114","microtubule plus-end binding",1,0.958622058150445,0,1,NA
"1115","microtubule severing",1,0.958614640921966,0,1,NA
"1116","microvillus",1,0.880812771356733,0,3,NA
"1117","microvillus membrane",1,0.958607458813967,0,1,NA
"1118","midbody",1,0.918896160753869,0,2,NA
"1119","middle ear morphogenesis",1,0.958618400082626,0,1,NA
"1120","minus-end-directed microtubule motor activity",1,0.775570643077137,0,6,NA
"1121","miRNA binding",1,0.880785647547955,0,3,NA
"1122","misfolded or incompletely synthesized protein catabolic process",1,0.91889941675913,0,2,NA
"1123","mitochondrial ATP synthesis coupled proton transport",1,0.958624548891129,0,1,NA
"1124","mitochondrial calcium ion homeostasis",1,0.958624540829474,0,1,NA
"1125","mitochondrial calcium ion transport",1,0.918922815806056,0,2,NA
"1126","mitochondrial electron transport, cytochrome c to oxygen",1,0.95861158524327,0,1,NA
"1127","mitochondrial envelope",1,0.958606089440575,0,1,NA
"1128","mitochondrial inner membrane",1,0.575349427153449,0,13,NA
"1129","mitochondrial intermembrane space",1,0.809166290359057,0,5,NA
"1130","mitochondrial matrix",1,0.654085985551576,0,10,NA
"1131","mitochondrial membrane",1,0.844239933618134,0,4,NA
"1132","mitochondrial nucleoid",1,0.958624123187568,0,1,NA
"1133","mitochondrial outer membrane",1,0.844249180035341,0,4,NA
"1134","mitochondrial outer membrane translocase complex",1,0.958616154111014,0,1,NA
"1135","mitochondrial protein processing",1,0.958624548891129,0,1,NA
"1136","mitochondrial proton-transporting ATP synthase complex",1,0.958606089440575,0,1,NA
"1137","mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)",1,0.958606089440575,0,1,NA
"1138","mitochondrial respiratory chain complex III assembly",1,0.958607951770186,0,1,NA
"1139","mitochondrial respiratory chain complex IV assembly",1,0.958612414281223,0,1,NA
"1140","mitochondrial ribonuclease P complex",1,0.958602878755368,0,1,NA
"1141","mitochondrial sorting and assembly machinery complex",1,0.958620793798798,0,1,NA
"1142","mitochondrial translational initiation",1,0.958624351950321,0,1,NA
"1143","mitochondrial transport",1,0.844241009045016,0,4,NA
"1144","mitochondrion",1,0.232041364608461,0,34,"mitochondrial chromosome"
"1145","mitochondrion degradation",1,0.880823548189614,0,3,NA
"1146","mitochondrion organization",1,0.743270512937536,0,7,NA
"1147","mitogen-activated protein kinase kinase binding",1,0.958624543859002,0,1,NA
"1148","mitotic cell cycle",1,0.918908058788428,0,2,NA
"1149","mitotic cell cycle checkpoint",1,0.958624926296759,0,1,NA
"1150","mitotic cell cycle G2/M transition DNA damage checkpoint",1,0.958624581176333,0,1,NA
"1151","mitotic cell cycle spindle assembly checkpoint",1,0.958624802364355,0,1,NA
"1152","mitotic centrosome separation",1,0.958608841447985,0,1,NA
"1153","mitotic sister chromatid segregation",1,0.958624762912752,0,1,NA
"1154","mitotic spindle organization",1,0.958608841447985,0,1,NA
"1155","molybdate ion transmembrane transporter activity",1,0.958622278415612,0,1,NA
"1156","molybdate ion transport",1,0.958622278415612,0,1,NA
"1157","molybdenum ion binding",1,0.958615851492445,0,1,NA
"1158","molybdopterin cofactor binding",1,0.958615851492445,0,1,NA
"1159","monocarboxylic acid transmembrane transporter activity",1,0.918901241680038,0,2,NA
"1160","monocarboxylic acid transport",1,0.958615492471362,0,1,NA
"1161","monooxygenase activity",1,0.880815200937434,0,3,NA
"1162","monosaccharide binding",1,0.958625214515104,0,1,NA
"1163","morphogenesis of an epithelium",1,0.958624599403662,0,1,NA
"1164","motile secondary cilium",1,0.809180496394839,0,5,NA
"1165","motor activity",1,0.880827952560847,0,3,NA
"1166","motor axon guidance",1,0.918918900221351,0,2,NA
"1167","mRNA 3'-end processing",1,0.958622937114461,0,1,NA
"1168","mRNA 3'-UTR binding",1,0.844261915446775,0,4,NA
"1169","mRNA 5'-UTR binding",1,0.91889399695211,0,2,NA
"1170","mRNA binding",1,0.626708424094914,0,11,NA
"1171","mRNA catabolic process",1,0.958612199829336,0,1,NA
"1172","mRNA cleavage",1,0.958622937114461,0,1,NA
"1173","mRNA cleavage and polyadenylation specificity factor complex",1,0.958622933577384,0,1,NA
"1174","mRNA cleavage factor complex",1,0.958622937114461,0,1,NA
"1175","mRNA export from nucleus",1,0.844276165707971,0,4,NA
"1176","mRNA modification",1,0.958605024709084,0,1,NA
"1177","mRNA polyadenylation",1,0.880822030029543,0,3,NA
"1178","mRNA processing",1,0.626717820261343,0,11,NA
"1179","mRNA splice site selection",1,0.958624681603136,0,1,NA
"1180","mRNA stabilization",1,0.918923060762225,0,2,NA
"1181","mRNA transcription",1,0.958620993176824,0,1,NA
"1182","mRNA transport",1,0.743282524776205,0,7,NA
"1183","multi-eIF complex",1,0.958610000366366,0,1,NA
"1184","multicellular organism growth",1,0.880829163239838,0,3,NA
"1185","multicellular organismal development",1,0.426057246929248,0,20,NA
"1186","multivesicular body",1,0.958625214515104,0,1,NA
"1187","muscarinic acetylcholine receptor signaling pathway",1,0.958620829331463,0,1,NA
"1188","muscle fiber development",1,0.958623655823718,0,1,NA
"1189","muscle maintenance",1,0.880819537359483,0,3,NA
"1190","mushroom body development",1,0.958622082667797,0,1,NA
"1191","MyD88-dependent toll-like receptor signaling pathway",1,0.958593407159089,0,1,NA
"1192","myelin maintenance in the central nervous system",1,0.958609060669615,0,1,NA
"1193","myelin maintenance in the peripheral nervous system",1,0.918898844033866,0,2,NA
"1194","myelin sheath",1,0.844258927961083,0,4,NA
"1195","myeloid cell homeostasis",1,0.958615045522553,0,1,NA
"1196","myoblast differentiation",1,0.958620993176824,0,1,NA
"1197","myosin binding",1,0.958594546642095,0,1,NA
"1198","myosin complex",1,0.880827952560847,0,3,NA
"1199","myosin light chain binding",1,0.958606833525338,0,1,NA
"1200","myotube differentiation",1,0.958622058150445,0,1,NA
"1201","N-acetylgalactosamine-4-sulfatase activity",1,0.95862454299648,0,1,NA
"1202","N-acetylglucosamine kinase activity",1,0.958617089424848,0,1,NA
"1203","N-acetylglucosamine metabolic process",1,0.958617089424848,0,1,NA
"1204","N-acetylmannosamine metabolic process",1,0.958617089424848,0,1,NA
"1205","N-acetylneuraminate catabolic process",1,0.958617089424848,0,1,NA
"1206","N-glycan processing",1,0.958608680420781,0,1,NA
"1207","NAD-dependent histone deacetylase activity",1,0.958601192728758,0,1,NA
"1208","NAD binding",1,0.958601192728758,0,1,NA
"1209","NAD biosynthetic process",1,0.95862456640809,0,1,NA
"1210","NAD or NADH binding",1,0.880806028370194,0,3,NA
"1211","NAD+ ADP-ribosyltransferase activity",1,0.958624546944988,0,1,NA
"1212","NAD+ kinase activity",1,0.958624573303648,0,1,NA
"1213","NADH dehydrogenase (ubiquinone) activity",1,0.880760712411267,0,3,NA
"1214","NADH dehydrogenase activity",1,0.958598083769314,0,1,NA
"1215","NADH metabolic process",1,0.958620116717036,0,1,NA
"1216","NADP or NADPH binding",1,0.844256010696212,0,4,NA
"1217","NEDD8-specific protease activity",1,0.958607119306139,0,1,NA
"1218","negative regulation by host of symbiont molecular function",1,0.958625214515104,0,1,NA
"1219","negative regulation of actin filament polymerization",1,0.958617403644407,0,1,NA
"1220","negative regulation of activin receptor signaling pathway",1,0.958619059222404,0,1,NA
"1221","negative regulation of adenylate cyclase activity",1,0.958614172075238,0,1,NA
"1222","negative regulation of angiogenesis",1,0.918921731209491,0,2,NA
"1223","negative regulation of apoptosis",1,0.712302755770179,0,8,NA
"1224","negative regulation of autophagy",1,0.880829033727381,0,3,NA
"1225","negative regulation of axon extension",1,0.958611067977945,0,1,NA
"1226","negative regulation of axon regeneration",1,0.958611067977945,0,1,NA
"1227","negative regulation of B cell proliferation",1,0.918893185976457,0,2,NA
"1228","negative regulation of blood vessel remodeling",1,0.958623624576713,0,1,NA
"1229","negative regulation of BMP signaling pathway",1,0.958619059222404,0,1,NA
"1230","negative regulation of cAMP metabolic process",1,0.958600643456069,0,1,NA
"1231","negative regulation of cardiac muscle cell apoptosis",1,0.958623990631695,0,1,NA
"1232","negative regulation of cardiac muscle contraction",1,0.958608705892049,0,1,NA
"1233","negative regulation of catalytic activity",1,0.958624553844628,0,1,NA
"1234","negative regulation of cell migration",1,0.918904174926209,0,2,NA
"1235","negative regulation of cell size",1,0.880800743154164,0,3,NA
"1236","negative regulation of cellular extravasation",1,0.958623624576713,0,1,NA
"1237","negative regulation of cholesterol biosynthetic process",1,0.958615045522553,0,1,NA
"1238","negative regulation of chromatin silencing",1,0.958594236464512,0,1,NA
"1239","negative regulation of collateral sprouting",1,0.958611067977945,0,1,NA
"1240","negative regulation of cytokine production",1,0.958593407159089,0,1,NA
"1241","negative regulation of deoxyribonuclease activity",1,0.958623789562907,0,1,NA
"1242","negative regulation of endothelial cell differentiation",1,0.958615851492445,0,1,NA
"1243","negative regulation of endothelial cell proliferation",1,0.958615851492445,0,1,NA
"1244","negative regulation of epithelial cell proliferation",1,0.958620567274818,0,1,NA
"1245","negative regulation of ERK1 and ERK2 cascade",1,0.95859920570908,0,1,NA
"1246","negative regulation of fat cell differentiation",1,0.958611876776367,0,1,NA
"1247","negative regulation of fat cell proliferation",1,0.958618799990836,0,1,NA
"1248","negative regulation of fibroblast proliferation",1,0.958620567274818,0,1,NA
"1249","negative regulation of G0 to G1 transition",1,0.958618799990836,0,1,NA
"1250","negative regulation of gene expression",1,0.844271140969464,0,4,NA
"1251","negative regulation of glucocorticoid biosynthetic process",1,0.958624276956786,0,1,NA
"1252","negative regulation of heart contraction",1,0.958624276956786,0,1,NA
"1253","negative regulation of I-kappaB kinase/NF-kappaB cascade",1,0.958608705892049,0,1,NA
"1254","negative regulation of inflammatory response",1,0.918920705505252,0,2,NA
"1255","negative regulation of interferon-beta production",1,0.918921860201149,0,2,NA
"1256","negative regulation of interleukin-1 beta secretion",1,0.958608705892049,0,1,NA
"1257","negative regulation of interleukin-2 production",1,0.958625214515104,0,1,NA
"1258","negative regulation of interleukin-8 production",1,0.958623588115718,0,1,NA
"1259","negative regulation of JUN kinase activity",1,0.958622082667797,0,1,NA
"1260","negative regulation of keratinocyte proliferation",1,0.958624544497741,0,1,NA
"1261","negative regulation of lipopolysaccharide-mediated signaling pathway",1,0.958623588115718,0,1,NA
"1262","negative regulation of macroautophagy",1,0.918920210162373,0,2,NA
"1263","negative regulation of mitosis",1,0.958624483954425,0,1,NA
"1264","negative regulation of muscle atrophy",1,0.958624836943101,0,1,NA
"1265","negative regulation of muscle cell apoptosis",1,0.958608705892049,0,1,NA
"1266","negative regulation of myeloid cell differentiation",1,0.958620567274818,0,1,NA
"1267","negative regulation of neuroblast proliferation",1,0.958622538201403,0,1,NA
"1268","negative regulation of neuron apoptosis",1,0.809203507563479,0,5,NA
"1269","negative regulation of neuron differentiation",1,0.958610767004085,0,1,NA
"1270","negative regulation of neuron projection development",1,0.880800483910773,0,3,NA
