"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"812","positive regulation of phosphoinositide 3-kinase cascade",0.652709361301883,0.788552573155183,1,3,NA
"813","angiogenesis",0.652955607125697,0.788344916569264,1,3,NA
"814","positive regulation of ERK1 and ERK2 cascade",0.653326327297454,0.788031979321229,1,3,NA
"815","bone development",0.65353019305349,0.787859729119304,1,3,NA
"816","spindle pole",0.653725772761973,0.787694372930382,1,3,NA
"817","poly(A) RNA binding",0.654697531921081,0.786871225747743,1,3,NA
"818","nuclear speck",0.654969492286358,0.553224002939517,5,17,NA
"819","locomotory behavior",0.655755345669631,0.674939469657616,2,6,NA
"820","positive regulation of autophagy",0.656084799906026,0.78569160749286,1,3,NA
"821","proteasome complex",0.656465280949331,0.785367148348666,1,3,NA
"822","extracellular vesicular exosome",0.65804034733217,0.549864379297921,5,17,NA
"823","DNA helicase activity",0.65881254745445,0.783356597237701,1,3,NA
"824","heart development",0.658881914930174,0.671758647235053,2,6,NA
"825","negative regulation of neuron projection development",0.659372858862216,0.78287438941102,1,3,NA
"826","nuclear body",0.660220133217145,0.670390176496911,2,6,NA
"827","convergent extension involved in gastrulation",0.661614555188481,0.780936346975774,1,3,NA
"828","MCM complex",0.661994118003119,0.780606795241022,1,3,NA
"829","protein processing",0.662791669006087,0.824882453557284,1,2,NA
"830","muscle maintenance",0.663749886592764,0.779077047094532,1,3,NA
"831","response to estrogen stimulus",0.664492054809649,0.778427778105467,1,3,NA
"832","extrinsic to plasma membrane",0.664748236466067,0.778203297833953,1,3,NA
"833","oxidation reduction",0.66527655405159,0.539431189510566,5,18,NA
"834","peroxisome",0.6653221921185,0.654307490530783,2,7,NA
"835","Rho guanyl-nucleotide exchange factor activity",0.665923473750565,0.664510130032571,2,6,NA
"836","histone binding",0.668080552283674,0.775266150395584,1,3,NA
"837","microvillus",0.668213249688052,0.77514852481264,1,3,NA
"838","calcium-dependent protein binding",0.669034737205651,0.77441920310438,1,3,NA
"839","positive regulation of apoptosis",0.669733907273449,0.660538009839513,2,6,NA
"840","axon cargo transport",0.669735374411196,0.819818557346873,1,2,NA
"841","protein monoubiquitination",0.669863314522866,0.77368159549316,1,3,NA
"842","phagocytic vesicle membrane",0.669978460575606,0.77357893268854,1,3,NA
"843","positive regulation of dendrite morphogenesis",0.670132853528921,0.773441216977165,1,3,NA
"844","DNA-dependent protein kinase activity",0.671111929037204,0.818799695942217,1,2,NA
"845","protein folding",0.671141344029998,0.772539943886328,1,3,NA
"846","positive regulation of protein ubiquitination",0.671509556442352,0.772210133797667,1,3,NA
"847","Nup107-160 complex",0.671535071682658,0.772187264868101,1,3,NA
"848","lipid transport",0.672154700480375,0.77163131211027,1,3,NA
"849","spermatid development",0.672185069256914,0.771604035078681,1,3,NA
"850","lamellipodium",0.672197359265119,0.771592995502167,1,3,NA
"851","skin development",0.672202807025352,0.817988710599959,1,2,NA
"852","response to oxidative stress",0.672214465420327,0.771577629049631,1,3,NA
"853","regulation of endocytosis",0.67233885094335,0.817887350062513,1,2,NA
"854","mitochondrion degradation",0.674547236558163,0.769473987372471,1,3,NA
"855","regulation of protein secretion",0.674722012702408,0.769315727120866,1,3,NA
"856","protein amino acid dephosphorylation",0.677120298951177,0.7671348448036,1,3,NA
"857","cytoskeleton",0.6788868070443,0.526658298247889,5,17,"cellular bud neck contractile ring"
"858","compound eye development",0.679664716067257,0.764802138686858,1,3,NA
"859","inner ear morphogenesis",0.682172598197403,0.762483647747577,1,3,NA
"860","proline-rich region binding",0.683213982158407,0.761515235219913,1,3,NA
"861","Wnt receptor signaling pathway",0.683593809716276,0.634597446735824,2,7,NA
"862","cell migration",0.687101889422934,0.757870039726108,1,3,NA
"863","plasma membrane",0.687541429692318,0.410690106732653,23,76,"1,3-beta-glucan synthase complex"
"864","cleavage furrow",0.688125646696177,0.756902329004697,1,3,NA
"865","extrinsic to internal side of plasma membrane",0.688765016887518,0.756296285555386,1,3,NA
"866","positive regulation of translation",0.689363313592589,0.755728003633899,1,3,NA
"867","negative regulation of cell size",0.689363313592722,0.755728003633769,1,3,NA
"868","cellular response to amino acid starvation",0.689370288958393,0.755721371512972,1,3,NA
"869","intermediate filament cytoskeleton",0.690118565080072,0.755009019620545,1,3,NA
"870","early endosome",0.690773378220758,0.573008981894353,3,10,NA
"871","protease binding",0.690956166651836,0.754209517390647,1,3,NA
"872","chromatin remodeling",0.691506844349622,0.753682667908073,1,3,NA
"873","cytosol",0.695640198443847,0.380480446883769,41,136,"phosphopyruvate hydratase complex"
"874","ubiquitin protein ligase binding",0.69811936405088,0.559180924704633,3,11,NA
"875","regulation of actin filament polymerization",0.698639080719104,0.746770508968197,1,3,NA
"876","positive regulation of neuron apoptosis",0.699981905659188,0.745450486007307,1,3,NA
"877","G-protein coupled receptor activity",0.701467784426344,0.614501280330222,2,7,NA
"878","extracellular matrix",0.7048400639718,0.740624515624501,1,3,"microfibril"
"879","regulation of autophagy",0.705470104271588,0.739992816129785,1,3,NA
"880","NLS-bearing substrate import into nucleus",0.706911147385005,0.738542890113458,1,3,NA
"881","extracellular space",0.708480224184201,0.514914695470354,4,14,NA
"882","structural constituent of cytoskeleton",0.709011774864257,0.736416550077365,1,3,NA
"883","cell differentiation",0.709675689260684,0.510257945944404,4,15,NA
"884","response to hydrogen peroxide",0.711734594533956,0.733637652970007,1,3,NA
"885","cellular response to starvation",0.712913983827955,0.732425928040304,1,3,NA
"886","metanephros development",0.71338108182828,0.731944669870271,1,3,NA
"887","positive regulation of protein kinase B signaling cascade",0.715517667117355,0.729733464492148,1,3,NA
"888","RNA binding",0.720497451526341,0.386742782816328,17,60,NA
"889","negative regulation of transcription, DNA-dependent",0.721588088661323,0.531221044065291,3,11,NA
"890","nuclear localization sequence binding",0.723363844454032,0.721472281852347,1,3,NA
"891","intracellular membrane-bounded organelle",0.72388826511283,0.493133292863421,4,15,NA
"892","synaptic vesicle",0.72469759326753,0.720045550671705,1,3,NA
"893","dynein complex",0.729392747429218,0.593409047064407,2,6,NA
"894","dorsal closure",0.73185466203801,0.7122751885494,1,3,NA
"895","cell junction",0.735414722349102,0.514140129230341,3,11,NA
"896","ribosome",0.735750830128716,0.564992889645127,2,8,NA
"897","Rho GTPase binding",0.737249570644651,0.706287624043369,1,3,NA
"898","clathrin-coated vesicle",0.738372206632525,0.705027250766538,1,3,NA
"899","chromosome segregation",0.739347250950906,0.70392849769613,1,3,NA
"900","hemopoietic progenitor cell differentiation",0.741914431016984,0.701017323301,1,3,NA
"901","actin filament capping",0.743980019905349,0.698655524966702,1,3,NA
"902","transcription coactivator activity",0.745392046290565,0.552732708966869,2,8,NA
"903","neuron apoptosis",0.747335719175436,0.694781163987364,1,3,NA
"904","GTP binding",0.747822733083352,0.498404772229076,3,11,NA
"905","pigmentation",0.75344634927618,0.687604547681755,1,3,NA
"906","electron carrier activity",0.753953284197883,0.660530294895541,1,4,NA
"907","photoreceptor cell maintenance",0.756747454045193,0.657000190992027,1,4,NA
"908","ER-associated protein catabolic process",0.757082812333914,0.656574206795768,1,4,NA
"909","spermatogenesis",0.757444646187109,0.454300056712205,4,14,NA
"910","protein stabilization",0.757551598198502,0.655977907353555,1,4,NA
"911","peptidyl-serine phosphorylation",0.758594167202241,0.544222853099697,2,7,NA
"912","SH3 domain binding",0.760336569741434,0.652415307552248,1,4,NA
"913","ubiquitin binding",0.761180029581032,0.651329499613843,1,4,NA
"914","kinase activity",0.763348069878475,0.537913342867236,2,7,"two-component sensor activity"
"915","dynein intermediate chain binding",0.763581753917814,0.550197844464745,2,6,NA
"916","positive regulation of neuron projection development",0.766913334997926,0.6438632621447,1,4,NA
"917","intracellular protein transport",0.767120446663762,0.524018452273952,2,8,NA
"918","centrosome",0.768046351558667,0.471882825516061,3,11,NA
"919","lysosome organization",0.768064435309663,0.642345994500368,1,4,NA
"920","cell soma",0.772572483708612,0.465790966320226,3,11,NA
"921","vesicle-mediated transport",0.772681973209297,0.636197022277177,1,4,NA
"922","basolateral plasma membrane",0.773421837916866,0.515394693324836,2,8,NA
"923","determination of left/right symmetry",0.775037229643242,0.633021467677431,1,4,NA
"924","apical plasma membrane",0.775481525391212,0.512545678590829,2,8,NA
"925","rhythmic process",0.776225069381115,0.631409734263127,1,4,NA
"926","protein K63-linked ubiquitination",0.776325980906978,0.631272494391971,1,4,NA
"927","NADP or NADPH binding",0.776953681138818,0.630417702209125,1,4,NA
"928","metallopeptidase activity",0.777143461982657,0.630158881556065,1,4,NA
"929","macroautophagy",0.780012585030985,0.626224355626802,1,4,NA
"930","defense response to virus",0.780268010000592,0.625872101273767,1,4,NA
"931","nuclear inner membrane",0.780990181674305,0.624874395007584,1,4,NA
"932","non-membrane spanning protein tyrosine kinase activity",0.781052428836512,0.62478827594917,1,4,NA
"933","ribosome binding",0.781358181459184,0.624364984122537,1,4,NA
"934","mitochondrial outer membrane",0.781794966077784,0.623759472557418,1,4,NA
"935","iron ion binding",0.786801718424544,0.496612950372818,2,8,NA
"936","cilium",0.787795115098911,0.387849548871321,5,19,NA
"937","circadian rhythm",0.791745276955427,0.60970003233463,1,4,NA
"938","wound healing",0.794004955765174,0.606434554100047,1,4,NA
"939","postsynaptic membrane",0.79432029864965,0.605976658362356,1,4,NA
"940","Rho protein signal transduction",0.79464653456657,0.605502377125748,1,4,NA
"941","rough endoplasmic reticulum",0.798960815755405,0.599175378456745,1,4,NA
"942","regulation of cell growth",0.798981643783487,0.59914458364557,1,4,NA
"943","endomembrane system",0.799982738568465,0.597661573505874,1,4,NA
"944","Ras protein signal transduction",0.801245293986631,0.5957831993686,1,4,NA
"945","DNA repair",0.802672724588562,0.340337842919914,7,26,NA
"946","Golgi membrane",0.803129303178891,0.386547138249987,4,16,NA
"947","neuron development",0.804162531592943,0.591408387132115,1,4,NA
"948","calmodulin binding",0.804819533207941,0.416052224904914,3,12,NA
"949","endosome transport",0.807468566845395,0.586391070232308,1,4,NA
"950","synaptic transmission",0.816697644737034,0.572039092343872,1,4,NA
"951","multicellular organismal development",0.825438504737921,0.333668179809111,5,20,NA
"952","cell redox homeostasis",0.827391289723863,0.537415953465783,1,5,NA
"953","macromolecular complex",0.827647320570837,0.348775467642161,4,17,NA
"954","RNA processing",0.827703865270849,0.536889694289869,1,5,NA
"955","central nervous system development",0.829667241001722,0.550958694217534,1,4,NA
"956","intracellular",0.830001916841077,0.32708003532253,5,20,NA
"957","regulation of alternative nuclear mRNA splicing, via spliceosome",0.831404783446895,0.530609155276829,1,5,NA
"958","extracellular matrix structural constituent",0.831998926075745,0.547049217520349,1,4,NA
"959","neurogenesis",0.832516878356329,0.546175639097103,1,4,NA
"960","motile secondary cilium",0.834482937718451,0.525314612932573,1,5,NA
"961","RNA secondary structure unwinding",0.840147280611453,0.515398470605128,1,5,NA
"962","metalloendopeptidase activity",0.842256179021148,0.529390097142931,1,4,NA
"963","trans-Golgi network",0.846927808406723,0.503221448767589,1,5,NA
"964","neuron projection",0.847198739014359,0.502727714552806,1,5,NA
"965","late endosome membrane",0.847995387775521,0.501272670716667,1,5,NA
"966","double-strand break repair via nonhomologous end joining",0.849438210243483,0.516554598895656,1,4,NA
"967","regulation of cell proliferation",0.851242948294076,0.495290226154342,1,5,NA
"968","small GTPase mediated signal transduction",0.851306250356285,0.513149204837087,1,4,NA
"969","PML body",0.853803183621758,0.490515250824753,1,5,NA
"970","Notch signaling pathway",0.853841571047464,0.490443256318612,1,5,NA
"971","protein serine/threonine kinase activity",0.856650992402965,0.285813439935413,5,21,NA
"972","viral reproduction",0.856781984008229,0.484892944135605,1,5,NA
"973","transcription factor activity",0.857180089030457,0.328383986807307,3,14,NA
"974","positive regulation of gene expression",0.861330168457537,0.476166212429234,1,5,NA
"975","negative regulation of transcription from RNA polymerase II promoter",0.863853822342229,0.291030026777038,4,18,NA
"976","regulation of cell cycle",0.864180586056235,0.470606740602803,1,5,NA
"977","double-strand break repair via homologous recombination",0.865022306092051,0.364708689972076,2,9,NA
"978","mitochondrial matrix",0.866273952305535,0.357318516954948,2,10,NA
"979","spindle",0.870082760914575,0.458865113321765,1,5,NA
"980","regulation of actin cytoskeleton organization",0.87389839757919,0.451102901504527,1,5,NA
"981","transcription from RNA polymerase II promoter",0.874970198837713,0.34140541589828,2,10,NA
"982","Golgi apparatus",0.876298345243118,0.270756196141651,4,18,NA
"983","enzyme binding",0.883198474222055,0.419921314878583,1,6,NA
"984","protein C-terminus binding",0.884384239298484,0.417362050597325,1,6,NA
"985","protein amino acid autophosphorylation",0.887350410662007,0.422580119479353,1,5,NA
"986","mRNA binding",0.887716637502274,0.313245009770155,2,11,NA
"987","membrane raft",0.889167557950263,0.406888007363092,1,6,NA
"988","lysosome",0.898246503685203,0.386310055680055,1,6,NA
"989","calcium ion binding",0.903574386283537,0.189559495542685,7,30,NA
"990","endoplasmic reticulum",0.910069471564422,0.195590506192518,5,24,NA
"991","synapse",0.91110764124994,0.355428644848261,1,6,NA
"992","protein import into nucleus",0.911468643906631,0.354529829380622,1,6,NA
"993","nuclear membrane",0.911526499028045,0.22905732798461,3,15,NA
"994","dynein light chain binding",0.916787513517481,0.352697701307936,1,5,NA
"995","dynein light intermediate chain binding",0.916787513517481,0.352697701307936,1,5,NA
"996","regulation of gene expression",0.919254637873241,0.326791700366755,1,7,NA
"997","dendrite",0.925168235249887,0.235055797988104,2,11,NA
"998","negative regulation of protein amino acid phosphorylation",0.929984326221235,0.297971869452783,1,7,NA
"999","mitochondrion",0.939598000917429,0.127038693074865,7,34,"mitochondrial chromosome"
"1000","late endosome",0.940317552067358,0.268248722783171,1,7,NA
"1001","heme binding",0.943601229460051,0.252960448818359,1,8,NA
"1002","regulation of transcription from RNA polymerase II promoter",0.944687621403858,0.183839186965148,2,13,NA
"1003","minus-end-directed microtubule motor activity",0.945743956431894,0.259153782955454,1,6,NA
"1004","Rab GTPase binding",0.949447497305597,0.234818661649114,1,8,NA
"1005","protein domain specific binding",0.950280104363232,0.23216688441575,1,8,NA
"1006","protein kinase binding",0.950490166303343,0.169213193868277,2,13,NA
"1007","lipid binding",0.950698227109276,0.230828461535958,1,8,NA
"1008","lysosomal membrane",0.957872045566483,0.207114195094318,1,8,NA
"1009","positive regulation of transcription from RNA polymerase II promoter",0.958225223688343,0.147241999953855,2,14,NA
"1010","membrane",0.959903488132054,0.0729638076216325,15,66,NA
"1011","proteolysis",0.961338772630641,0.191428409230198,1,9,NA
"1012","endosome",0.977058509925912,0.129185154967718,1,10,NA
"1013","brain development",0.981506699250719,0.11011351960016,1,10,NA
"1014","nucleoplasm",0.983403350828595,0.0300974011012959,22,95,NA
"1015","nucleolus",0.984651758474859,0.0439068485326304,5,30,NA
"1016","cilium morphogenesis",0.98497836601774,0.0942281095045347,1,10,NA
"1017","response to DNA damage stimulus",0.986810500836617,0.0839304874894061,1,11,NA
"1018","mitochondrial inner membrane",0.990949571711238,0.0610084408714996,1,13,NA
"1019","integral to membrane",0.993131051867855,0.0130226854598266,24,110,NA
"1020","endoplasmic reticulum membrane",0.99957748754851,0.00226842839426888,3,33,NA
"1021","'de novo' protein folding",1,0.495949833447105,0,2,NA
"1022","'de novo' pyrimidine base biosynthetic process",1,0.417433605976235,0,2,NA
"1023","(S)-3-amino-2-methylpropionate transaminase activity",1,0.636020045488434,0,1,NA
"1024","1-acylglycerol-3-phosphate O-acyltransferase activity",1,0.704166618723078,0,1,NA
"1025","1-acylglycerophosphocholine O-acyltransferase activity",1,0.704166618723078,0,1,NA
"1026","1-phosphatidylinositol-3-kinase activity",1,0.424612795614985,0,2,NA
"1027","2-acylglycerol-3-phosphate O-acyltransferase activity",1,0.704166618723078,0,1,NA
"1028","2 iron, 2 sulfur cluster binding",1,0.315669249246082,0,3,NA
"1029","3'-5'-exoribonuclease activity",1,0.705255336388395,0,1,NA
"1030","3'-5' DNA helicase activity",1,0.705255336384834,0,1,NA
"1031","3'-5' exonuclease activity",1,0.705255336388336,0,1,NA
"1032","3'-phosphoadenosine 5'-phosphosulfate metabolic process",1,0.705255336388335,0,1,NA
"1033","3-oxoacyl-[acyl-carrier-protein] reductase activity",1,0.704664676816055,0,1,NA
"1034","4-aminobutyrate transaminase complex",1,0.636020045488434,0,1,NA
"1035","4-aminobutyrate:2-oxoglutarate transaminase activity",1,0.636020045488434,0,1,NA
"1036","4-coumarate-CoA ligase activity",1,0.705235521344127,0,1,NA
"1037","5'-3' exoribonuclease activity",1,0.705255336388335,0,1,NA
"1038","5-oxoprolinase (ATP-hydrolyzing) activity",1,0.662861965273389,0,1,NA
"1039","5S class rRNA transcription",1,0.654782783796682,0,1,NA
"1040","8-oxo-7,8-dihydroguanine triphosphatase activity",1,0.705255336388336,0,1,NA
"1041","90S preribosome",1,0.497087272634858,0,2,NA
"1042","A band",1,0.705255336388573,0,1,NA
"1043","acetylglucosaminyltransferase activity",1,0.496958438470087,0,2,NA
"1044","acidic amino acid transmembrane transporter activity",1,0.705255336388334,0,1,NA
"1045","acrosome assembly",1,0.685044305073744,0,1,NA
"1046","actin cytoskeleton",1,0.332396462592031,0,3,NA
"1047","actin cytoskeleton reorganization",1,0.284719755341491,0,3,NA
"1048","actin filament binding",1,0.148288619726582,0,5,NA
"1049","actin filament organization",1,0.69770745007994,0,1,NA
"1050","activation of adenylate cyclase activity by G-protein signaling pathway",1,0.705255336388335,0,1,NA
"1051","activation of caspase activity",1,0.705216133909766,0,1,NA
"1052","activation of MAPK activity",1,0.705241119666642,0,1,NA
"1053","activation of MAPKK activity",1,0.705255336388486,0,1,NA
"1054","activation of protein kinase activity",1,0.69033908630093,0,1,NA
"1055","activation of protein kinase B activity",1,0.407303687241527,0,2,NA
"1056","activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway",1,0.456707715745679,0,2,NA
"1057","actomyosin structure organization",1,0.703902034433416,0,1,NA
"1058","acyl-CoA dehydrogenase activity",1,0.701658944071576,0,1,NA
"1059","acyl-CoA oxidase activity",1,0.701658944071576,0,1,NA
"1060","acylglycerol catabolic process",1,0.705240394621787,0,1,NA
"1061","acylglycerol lipase activity",1,0.705240394621787,0,1,NA
"1062","adaptive immune response",1,0.497087272635113,0,2,NA
"1063","adenosine deaminase activity",1,0.705255336388364,0,1,NA
"1064","adenosine kinase activity",1,0.703396942978242,0,1,NA
"1065","adenosine salvage",1,0.703396942978242,0,1,NA
"1066","adenosine to inosine editing",1,0.497087272634878,0,2,NA
"1067","adenylate cyclase activity",1,0.705255336388335,0,1,NA
"1068","ADP-ribosylation factor binding",1,0.689612619532,0,1,NA
"1069","ADP binding",1,0.453224659606994,0,2,NA
"1070","adult chitin-containing cuticle pigmentation",1,0.701600254873824,0,1,NA
"1071","adult locomotory behavior",1,0.59489829433108,0,1,NA
"1072","aerobic respiration",1,0.350153008734651,0,3,NA
"1073","aggresome",1,0.705255336388452,0,1,NA
"1074","aging",1,0.69770745007994,0,1,NA
"1075","allantoicase activity",1,0.526382820682161,0,1,NA
"1076","allantoin catabolic process",1,0.526382820682161,0,1,NA
"1077","alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0.70525533638867,0,1,NA
"1078","alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0.705255336388361,0,1,NA
"1079","alpha-2 macroglobulin receptor activity",1,0.686121846511362,0,1,NA
"1080","alpha-glucosidase activity",1,0.69027917730291,0,1,NA
"1081","alpha-tubulin binding",1,0.446622119086648,0,2,NA
"1082","alpha DNA polymerase:primase complex",1,0.652222334043252,0,1,NA
"1083","alternative nuclear mRNA splicing, via spliceosome",1,0.703731069233631,0,1,NA
"1084","aminoacyl-tRNA ligase activity",1,0.705139096972425,0,1,NA
"1085","aminoacyl-tRNA synthetase multienzyme complex",1,0.705139096972425,0,1,NA
"1086","anchored to plasma membrane",1,0.703665883814147,0,1,NA
"1087","androgen receptor binding",1,0.703731069233631,0,1,NA
"1088","anion transmembrane transporter activity",1,0.704623132363205,0,1,NA
"1089","anion transport",1,0.704623132363205,0,1,NA
"1090","anion:anion antiporter activity",1,0.704623132363205,0,1,NA
"1091","ankyrin binding",1,0.692330964104232,0,1,NA
"1092","anoikis",1,0.625873602920641,0,1,NA
"1093","anterograde axon cargo transport",1,0.705241119666642,0,1,NA
"1094","antibacterial humoral response",1,0.702453300827361,0,1,NA
"1095","antigen processing and presentation",1,0.705255336388396,0,1,NA
"1096","antiporter activity",1,0.705255336388334,0,1,NA
"1097","AP-4 adaptor complex",1,0.688621433517379,0,1,NA
"1098","apical lamina of hyaline layer",1,0.456610989439707,0,2,NA
"1099","apical protein localization",1,0.667279031090361,0,1,NA
"1100","apolipoprotein binding",1,0.686121846511362,0,1,NA
"1101","apoptotic cell clearance",1,0.686121846511362,0,1,NA
"1102","arachidonic acid metabolic process",1,0.705240394621787,0,1,NA
"1103","armadillo repeat domain binding",1,0.705255336388336,0,1,NA
"1104","aromatase activity",1,0.704313617490502,0,1,NA
"1105","aromatic amino acid transmembrane transporter activity",1,0.705255336388336,0,1,NA
"1106","Arp2/3 complex-mediated actin nucleation",1,0.496850525073369,0,2,NA
"1107","aryl sulfotransferase activity",1,0.705255336388335,0,1,NA
"1108","arylsulfatase activity",1,0.466549823369571,0,2,NA
"1109","aspartate carbamoyltransferase activity",1,0.667537606374078,0,1,NA
"1110","aspartate transport",1,0.705255336388334,0,1,NA
"1111","aspartic endopeptidase activity, intramembrane cleaving",1,0.704366538658101,0,1,NA
"1112","ATP biosynthetic process",1,0.705255336388334,0,1,NA
"1113","ATP diphosphatase activity",1,0.705255336388336,0,1,NA
"1114","ATP hydrolysis coupled proton transport",1,0.337489372709543,0,3,NA
"1115","ATP metabolic process",1,0.474927006231199,0,2,NA
"1116","ATP synthesis coupled electron transport",1,0.497087272635067,0,2,NA
"1117","ATP synthesis coupled proton transport",1,0.346180345658599,0,3,NA
"1118","ATPase activator activity",1,0.705255336388334,0,1,NA
"1119","attachment of telomeres to nuclear envelope",1,0.704756686078758,0,1,NA
"1120","auditory receptor cell stereocilium organization",1,0.705241119666642,0,1,NA
"1121","axon extension",1,0.144903657321146,0,4,NA
"1122","axon guidance",1,0.313994782689331,0,3,NA
"1123","axon target recognition",1,0.646844250402792,0,1,NA
"1124","axonal defasciculation",1,0.704194478230051,0,1,NA
"1125","axonemal dynein complex",1,0.219171981933255,0,3,NA
"1126","axonemal dynein complex assembly",1,0.692461496118082,0,1,NA
"1127","axoneme assembly",1,0.331664850687177,0,3,NA
"1128","B cell activation",1,0.705255336388697,0,1,NA
"1129","B cell affinity maturation",1,0.705255336388697,0,1,NA
"1130","B cell homeostasis",1,0.581372926928967,0,1,NA
"1131","B cell receptor signaling pathway",1,0.705255336388697,0,1,NA
"1132","base-excision repair",1,0.705125193547816,0,1,NA
"1133","base-excision repair, DNA ligation",1,0.705125193547816,0,1,NA
"1134","base conversion or substitution editing",1,0.705255336388364,0,1,NA
"1135","behavioral response to cocaine",1,0.636020045488434,0,1,NA
"1136","beta-2 adrenergic receptor binding",1,0.705255336388334,0,1,NA
"1137","beta-amyloid metabolic process",1,0.704164208359913,0,1,NA
"1138","betaine-homocysteine S-methyltransferase activity",1,0.705207305945756,0,1,NA
"1139","bile acid biosynthetic process",1,0.685861263109938,0,1,NA
"1140","binding of sperm to zona pellucida",1,0.494209822853104,0,2,NA
"1141","biotin binding",1,0.67848281481874,0,1,NA
"1142","biotin metabolic process",1,0.67848281481874,0,1,NA
"1143","biphenyl metabolic process",1,0.704313617490502,0,1,NA
"1144","BLOC-2 complex",1,0.705255336388336,0,1,NA
"1145","blood coagulation",1,0.497087272634898,0,2,NA
"1146","blood vessel development",1,0.330849086937398,0,3,NA
"1147","blood vessel morphogenesis",1,0.705255336388334,0,1,NA
"1148","blood vessel remodeling",1,0.673857834651331,0,1,NA
"1149","BMP signaling pathway",1,0.389369168153355,0,2,NA
"1150","border follicle cell migration",1,0.702453300827361,0,1,NA
"1151","brahma complex",1,0.701600254873824,0,1,NA
"1152","branching involved in ureteric bud morphogenesis",1,0.215234776513871,0,4,NA
"1153","BRCA1-A complex",1,0.693126446479139,0,1,NA
"1154","BRISC complex",1,0.693126446479139,0,1,NA
"1155","bristle development",1,0.650637000404297,0,1,NA
"1156","brush border membrane",1,0.673857834651331,0,1,NA
"1157","C-terminal protein lipidation",1,0.704595916480145,0,1,NA
"1158","CAAX-protein geranylgeranyltransferase activity",1,0.705255336388336,0,1,NA
"1159","CAAX-protein geranylgeranyltransferase complex",1,0.705255336388336,0,1,NA
"1160","calcium- and calmodulin-responsive adenylate cyclase activity",1,0.705255336388335,0,1,NA
"1161","calcium-mediated signaling",1,0.346395103744512,0,3,NA
"1162","calcium channel complex",1,0.682195886690801,0,1,NA
"1163","calcium ion homeostasis",1,0.69198513644249,0,1,NA
"1164","calcium ion import",1,0.682195886690801,0,1,NA
"1165","calcium:sodium antiporter activity",1,0.69198513644249,0,1,NA
"1166","cAMP-mediated signaling",1,0.479923492368761,0,2,NA
"1167","cAMP biosynthetic process",1,0.705255336388335,0,1,NA
"1168","carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity",1,0.667537606374078,0,1,NA
"1169","carbohydrate binding",1,0.455110142119058,0,2,NA
"1170","carboxyl- or carbamoyltransferase activity",1,0.667537606374078,0,1,NA
"1171","carboxypeptidase activity",1,0.705255336388485,0,1,NA
"1172","cardiac muscle cell development",1,0.381597175170996,0,2,NA
"1173","cardiac muscle contraction",1,0.431680274020337,0,2,NA
"1174","cartilage development",1,0.673857834651331,0,1,NA
"1175","catecholamine metabolic process",1,0.673857834651331,0,1,NA
"1176","caveola",1,0.692330964104232,0,1,NA
"1177","CCR4-NOT complex",1,0.703813892477072,0,1,NA
"1178","CCR4-NOT core complex",1,0.703813892477072,0,1,NA
"1179","Cdc73/Paf1 complex",1,0.704052886995454,0,1,NA
"1180","cell communication",1,0.651094152947565,0,1,NA
"1181","cell cycle arrest",1,0.393546425105747,0,2,NA
"1182","cell division site",1,0.703636791780654,0,1,NA
"1183","cell fate commitment",1,0.650637000404297,0,1,NA
"1184","cell leading edge",1,0.304964929577998,0,3,NA
"1185","cell maturation",1,0.705255336388697,0,1,NA
"1186","cell morphogenesis",1,0.698874417042862,0,1,NA
"1187","cell motility",1,0.704188944753216,0,1,NA
"1188","cellular amine metabolic process",1,0.705255336388335,0,1,NA
"1189","cellular amino acid biosynthetic process",1,0.497019949568605,0,2,NA
"1190","cellular copper ion homeostasis",1,0.673857834651331,0,1,NA
"1191","cellular potassium ion homeostasis",1,0.692330964104232,0,1,NA
"1192","cellular protein metabolic process",1,0.263250424032045,0,3,NA
"1193","cellular respiration",1,0.705255336388334,0,1,NA
"1194","cellular response to glucose starvation",1,0.475867203308396,0,2,NA
"1195","cellular response to nutrient levels",1,0.625873602920641,0,1,NA
"1196","cellular response to reactive oxygen species",1,0.495109547128759,0,2,NA
"1197","cellular response to UV",1,0.446622119086589,0,2,NA
"1198","cellular sodium ion homeostasis",1,0.692330964104232,0,1,NA
"1199","CenH3-containing nucleosome assembly at centromere",1,0.705255336388481,0,1,NA
"1200","central nervous system neuron development",1,0.673857834651331,0,1,NA
"1201","centriolar satellite",1,0.69661554636221,0,1,NA
"1202","centripetally migrating follicle cell migration",1,0.646844250402792,0,1,NA
"1203","centromere complex assembly",1,0.705255336388481,0,1,NA
"1204","ceramide biosynthetic process",1,0.705255336388336,0,1,NA
"1205","cerebellum morphogenesis",1,0.705125193547816,0,1,NA
"1206","cerebral cortex development",1,0.691422113136754,0,1,NA
"1207","chaperone-mediated protein complex assembly",1,0.705170917858055,0,1,NA
"1208","chaperone binding",1,0.223139699529435,0,4,NA
"1209","chaperone mediated protein folding independent of cofactor",1,0.705170917858055,0,1,NA
