"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"820","chloride transport",1,0.87176047165703,0,1,NA
"821","cholesterol binding",1,0.732619813025611,0,2,NA
"822","cholesterol metabolic process",1,0.566355732636367,0,4,NA
"823","cholesterol transport",1,0.721242257468999,0,2,NA
"824","cholesterol transporter activity",1,0.866203930531907,0,1,NA
"825","chondroitin sulfate biosynthetic process",1,0.871993114452818,0,1,NA
"826","chordate embryonic development",1,0.864992722175806,0,1,NA
"827","chromatin",1,0.472870531229849,0,5,NA
"828","chromatin DNA binding",1,0.651886259437897,0,3,NA
"829","chromatin silencing at telomere",1,0.83452223902616,0,1,NA
"830","chromatoid body",1,0.616082436569567,0,3,NA
"831","chromosome organization",1,0.872087524289598,0,1,NA
"832","chromosome passenger complex",1,0.872087524289598,0,1,NA
"833","chromosome segregation",1,0.607215747524912,0,3,NA
"834","chromosome separation",1,0.871357505420258,0,1,NA
"835","chromosome, centromeric region",1,0.727465075999665,0,2,NA
"836","chromosome, telomeric region",1,0.71394940828467,0,2,NA
"837","ciliary or flagellar motility",1,0.573950242971191,0,3,NA
"838","cilium",1,0.0547684296558077,0,19,NA
"839","cilium morphogenesis",1,0.201727943239513,0,10,NA
"840","cilium motion involved in determination of left/right asymmetry",1,0.870794462726279,0,1,NA
"841","cilium movement involved in ciliary motility",1,0.758790419144391,0,2,NA
"842","circadian regulation of gene expression",1,0.568492244068848,0,4,NA
"843","cis-Golgi network",1,0.871053276978153,0,1,NA
"844","cis assembly of pre-catalytic spliceosome",1,0.869415937789029,0,1,NA
"845","clathrin adaptor complex",1,0.864025076554815,0,1,NA
"846","clathrin binding",1,0.736962606173813,0,2,NA
"847","clathrin heavy chain binding",1,0.862256220036488,0,1,NA
"848","CMP salvage",1,0.871808270383529,0,1,NA
"849","co-SMAD binding",1,0.816062505338242,0,1,NA
"850","coated pit",1,0.862256220036488,0,1,NA
"851","cobalt ion binding",1,0.872087524289598,0,1,NA
"852","coenzyme A biosynthetic process",1,0.741679815194116,0,2,NA
"853","coenzyme biosynthetic process",1,0.741679815194116,0,2,NA
"854","cohesin complex",1,0.853965516468239,0,1,NA
"855","collagen binding",1,0.868089382792869,0,1,NA
"856","collagen fibril organization",1,0.856209582169842,0,1,NA
"857","collagen metabolic process",1,0.868255950639155,0,1,NA
"858","collagen type IV",1,0.83049670985658,0,1,NA
"859","collateral sprouting of injured axon",1,0.87063666943591,0,1,NA
"860","complement activation, lectin pathway",1,0.8718780408317,0,1,NA
"861","compound eye development",1,0.640534590844359,0,3,NA
"862","compound eye photoreceptor fate commitment",1,0.8691242814225,0,1,NA
"863","condensed chromosome",1,0.727581622524932,0,2,NA
"864","condensed nuclear chromosome",1,0.729493186017848,0,2,NA
"865","condensed nuclear chromosome, centromeric region",1,0.872087524289598,0,1,NA
"866","contractile ring",1,0.759648107804702,0,2,NA
"867","convergent extension involved in gastrulation",1,0.653544665774384,0,3,NA
"868","copper-dependent protein binding",1,0.856209582169842,0,1,NA
"869","copper-exporting ATPase activity",1,0.856209582169842,0,1,NA
"870","copper ion binding",1,0.746510245200447,0,2,NA
"871","copper ion export",1,0.856209582169842,0,1,NA
"872","copper ion import",1,0.856209582169842,0,1,NA
"873","copper ion transmembrane transporter activity",1,0.856209582169842,0,1,NA
"874","copper ion transport",1,0.856209582169842,0,1,NA
"875","cortical actin cytoskeleton",1,0.868178417867684,0,1,NA
"876","cortical actin cytoskeleton organization",1,0.842318915516333,0,1,NA
"877","cortical microtubule",1,0.847621440783501,0,1,NA
"878","cortical microtubule organization",1,0.847621440783501,0,1,NA
"879","Cul3-RING ubiquitin ligase complex",1,0.380842139594949,0,7,NA
"880","CUL4 RING ubiquitin ligase complex",1,0.749389032273155,0,2,NA
"881","Cul4A-RING ubiquitin ligase complex",1,0.860846569298458,0,1,NA
"882","Cul4B-RING ubiquitin ligase complex",1,0.860846569298458,0,1,NA
"883","cullin-RING ubiquitin ligase complex",1,0.860846569298458,0,1,NA
"884","cyclin-dependent protein kinase activity",1,0.644279513008171,0,3,NA
"885","cyclin binding",1,0.742029889601592,0,2,NA
"886","cysteine-type peptidase activity",1,0.462677703325409,0,5,NA
"887","cysteine biosynthetic process",1,0.871583885984279,0,1,NA
"888","cytidylyltransferase activity",1,0.868194513953177,0,1,NA
"889","cytochrome-c oxidase activity",1,0.76037978746477,0,2,NA
"890","cytoplasmic dynein complex",1,0.818255989649398,0,1,NA
"891","cytoplasmic exosome (RNase complex)",1,0.872087524289598,0,1,NA
"892","cytoplasmic microtubule organization",1,0.818255989649398,0,1,NA
"893","cytoplasmic mRNA processing body",1,0.358169763690534,0,7,NA
"894","cytoplasmic mRNA processing body assembly",1,0.818255989649398,0,1,NA
"895","cytoskeletal protein binding",1,0.834416091725884,0,1,NA
"896","cytosolic large ribosomal subunit",1,0.872087524289919,0,1,NA
"897","cytosolic small ribosomal subunit",1,0.577699109304342,0,4,NA
"898","D-alanine-D-alanine ligase activity",1,0.732259669432279,0,2,NA
"899","D-arabinono-1,4-lactone oxidase activity",1,0.863571547390509,0,1,NA
"900","D-ribitol-5-phosphate cytidylyltransferase activity",1,0.868194513953177,0,1,NA
"901","damaged DNA binding",1,0.750507106669315,0,2,NA
"902","dATP catabolic process",1,0.751454407823273,0,2,NA
"903","defasciculation of motor neuron axon",1,0.871538622467746,0,1,NA
"904","defense response to bacterium",1,0.739441192715516,0,2,NA
"905","defense response to virus",1,0.552604867431503,0,4,NA
"906","dendrite cytoplasm",1,0.662838193517435,0,3,NA
"907","dendrite development",1,0.864395099920402,0,1,NA
"908","dendrite morphogenesis",1,0.623530596831147,0,3,NA
"909","dendrite regeneration",1,0.865500643135189,0,1,NA
"910","deoxyribonuclease inhibitor activity",1,0.867787941783339,0,1,NA
"911","dephosphorylation",1,0.7599005282646,0,2,NA
"912","determination of left/right symmetry",1,0.557973483022409,0,4,NA
"913","detoxification of copper ion",1,0.856209582169842,0,1,NA
"914","developmental cell growth",1,0.851858395690382,0,1,NA
"915","dGTP binding",1,0.861865091704598,0,1,NA
"916","dGTP catabolic process",1,0.751454407823273,0,2,NA
"917","dGTPase activity",1,0.861865091704598,0,1,NA
"918","diacylglycerol binding",1,0.871522953376412,0,1,NA
"919","diacylglycerol cholinephosphotransferase activity",1,0.872087524289598,0,1,NA
"920","diacylglycerol kinase activity",1,0.852564282660277,0,1,NA
"921","diaphragm contraction",1,0.864364562477904,0,1,NA
"922","dicarboxylic acid transmembrane transporter activity",1,0.872087524289598,0,1,NA
"923","dicarboxylic acid transport",1,0.872087524289598,0,1,NA
"924","dihydrolipoyl dehydrogenase activity",1,0.87143601271261,0,1,NA
"925","dihydroorotase activity",1,0.853222833773566,0,1,NA
"926","dihydroxy-acid dehydratase activity",1,0.854422863885468,0,1,NA
"927","dioxygenase activity",1,0.858315866627418,0,1,NA
"928","dipeptidase activity",1,0.872087524289801,0,1,NA
"929","diphthine-ammonia ligase activity",1,0.871061353905323,0,1,NA
"930","DNA-dependent ATPase activity",1,0.838842351379726,0,1,NA
"931","DNA-dependent protein kinase activity",1,0.679179794074693,0,2,NA
"932","DNA-directed RNA polymerase activity",1,0.629861559163513,0,3,NA
"933","DNA-directed RNA polymerase II, core complex",1,0.860370393046437,0,1,NA
"934","DNA-directed RNA polymerase II, holoenzyme",1,0.871357505420258,0,1,NA
"935","DNA-directed RNA polymerase III complex",1,0.844259676211586,0,1,NA
"936","DNA (cytosine-5-)-methyltransferase activity",1,0.851610595941295,0,1,NA
"937","DNA damage checkpoint",1,0.870537740697679,0,1,NA
"938","DNA damage induced protein phosphorylation",1,0.837191024402591,0,1,NA
"939","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",1,0.635541232484573,0,3,NA
"940","DNA damage response, signal transduction resulting in induction of apoptosis",1,0.837191024402591,0,1,NA
"941","DNA damage response, signal transduction resulting in transcription",1,0.872087524289613,0,1,NA
"942","DNA double-strand break processing",1,0.837191024402591,0,1,NA
"943","DNA helicase activity",1,0.655765087000177,0,3,NA
"944","DNA ligase activity",1,0.872020212586136,0,1,NA
"945","DNA metabolic process",1,0.871357505420258,0,1,NA
"946","DNA methylation",1,0.852099198261701,0,1,NA
"947","DNA methylation during gametogenesis",1,0.717093000145709,0,2,NA
"948","DNA photolyase activity",1,0.872087524289887,0,1,NA
"949","DNA polymerase binding",1,0.851477575454236,0,1,NA
"950","DNA protection",1,0.872087524289598,0,1,NA
"951","DNA repair",1,0.0174828205842845,0,26,NA
"952","DNA replication initiation",1,0.552427775621095,0,4,NA
"953","DNA replication, synthesis of RNA primer",1,0.846368789807639,0,1,NA
"954","DNA strand elongation during DNA replication",1,0.737924602901585,0,2,NA
"955","DNA topoisomerase activity",1,0.872087524289844,0,1,NA
"956","DNA topoisomerase type I activity",1,0.872087524289844,0,1,NA
"957","DNA topological change",1,0.872087524289844,0,1,NA
"958","DNA unwinding during replication",1,0.749340098526953,0,2,NA
"959","dolichol kinase activity",1,0.872079235503402,0,1,NA
"960","dolichyl monophosphate biosynthetic process",1,0.872079235503402,0,1,NA
"961","dopamine metabolic process",1,0.856209582169842,0,1,NA
"962","dorsal appendage formation",1,0.87063666943591,0,1,NA
"963","dorsal closure, spreading of leading edge cells",1,0.87063666943591,0,1,NA
"964","double-strand break repair",1,0.480498043245921,0,5,NA
"965","double-strand break repair via homologous recombination",1,0.243482495114125,0,9,NA
"966","double-strand break repair via nonhomologous end joining",1,0.500513774458701,0,4,NA
"967","double-stranded RNA adenosine deaminase activity",1,0.872087524289643,0,1,NA
"968","double-stranded RNA binding",1,0.872087524289643,0,1,NA
"969","dynein complex",1,0.348775650570114,0,6,NA
"970","dynein light chain binding",1,0.401868876567469,0,5,NA
"971","dynein light intermediate chain binding",1,0.401868876567469,0,5,NA
"972","early phagosome",1,0.866485667972646,0,1,NA
"973","EKC/KEOPS protein complex",1,0.872087524289613,0,1,NA
"974","elastic fiber assembly",1,0.856209582169842,0,1,NA
"975","elastin biosynthetic process",1,0.856209582169842,0,1,NA
"976","electron carrier activity",1,0.577252238743204,0,4,NA
"977","electron transport coupled proton transport",1,0.872087524289613,0,1,NA
"978","elevation of mitochondrial calcium ion concentration",1,0.860288080972492,0,1,NA
"979","embryo implantation",1,0.872080171553715,0,1,NA
"980","embryonic anterior midgut (ectodermal) morphogenesis",1,0.87063666943591,0,1,NA
"981","embryonic development ending in seed dormancy",1,0.872087524289801,0,1,NA
"982","embryonic process involved in female pregnancy",1,0.868062234439395,0,1,NA
"983","embryonic skeletal system morphogenesis",1,0.871918348740361,0,1,NA
"984","endochondral ossification",1,0.869108890510306,0,1,NA
"985","endocytic recycling",1,0.721971490773611,0,2,NA
"986","endocytic vesicle",1,0.600511781046706,0,3,NA
"987","endodeoxyribonuclease activity, producing 5'-phosphomonoesters",1,0.872087524289598,0,1,NA
"988","endodermal cell fate commitment",1,0.871465324889987,0,1,NA
"989","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.872087524289613,0,1,NA
"990","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.760379787464451,0,2,NA
"991","endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.872087524289598,0,1,NA
"992","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.872087524289613,0,1,NA
"993","endopeptidase activity",1,0.657819782313051,0,3,NA
"994","endopeptidase inhibitor activity",1,0.859448989868652,0,1,NA
"995","endoplasmic reticulum membrane fusion",1,0.865263638012105,0,1,NA
"996","endoplasmic reticulum unfolded protein response",1,0.864784309991313,0,1,NA
"997","endoribonuclease activity",1,0.749481738406071,0,2,NA
"998","endosome",1,0.231059427960082,0,10,NA
"999","endosome lumen",1,0.863521229628828,0,1,NA
"1000","endosperm development",1,0.872087524289801,0,1,NA
"1001","endothelial cell proliferation",1,0.869108890510306,0,1,NA
"1002","energy reserve metabolic process",1,0.835884125882358,0,1,NA
"1003","engulfment of apoptotic cell",1,0.87063666943591,0,1,NA
"1004","entrainment of circadian clock",1,0.871367339790728,0,1,NA
"1005","entrainment of circadian clock by photoperiod",1,0.872087524289598,0,1,NA
"1006","entry of virus into host cell",1,0.872087524289932,0,1,NA
"1007","epidermal growth factor receptor binding",1,0.872087524289598,0,1,NA
"1008","epinephrine metabolic process",1,0.856209582169842,0,1,NA
"1009","epithelial to mesenchymal transition",1,0.871298697444271,0,1,NA
"1010","epithelial tube morphogenesis",1,0.855716168747539,0,1,NA
"1011","ER-Golgi intermediate compartment membrane",1,0.871441036529921,0,1,NA
"1012","ER retention sequence binding",1,0.871053276978153,0,1,NA
"1013","ERCC4-ERCC1 complex",1,0.872020212586136,0,1,NA
"1014","erythrocyte development",1,0.843682379228408,0,1,NA
"1015","erythrocyte differentiation",1,0.872087524289772,0,1,NA
"1016","ESC/E(Z) complex",1,0.872087524290048,0,1,NA
"1017","ESCRT I complex",1,0.861829460886714,0,1,NA
"1018","establishment of body hair orientation",1,0.853102589133402,0,1,NA
"1019","establishment of neuroblast polarity",1,0.811262006003265,0,1,NA
"1020","establishment of organelle localization",1,0.871441036529921,0,1,NA
"1021","establishment of planar polarity",1,0.742564419378434,0,2,NA
"1022","establishment of polarity of embryonic epithelium",1,0.853102589133402,0,1,NA
"1023","establishment of spindle localization",1,0.818255989649398,0,1,NA
"1024","establishment or maintenance of epithelial cell apical/basal polarity",1,0.840989763045343,0,1,NA
"1025","estrogen receptor signaling pathway",1,0.871298697444271,0,1,NA
"1026","ethanolaminephosphotransferase activity",1,0.872087524289598,0,1,NA
"1027","eukaryotic 48S preinitiation complex",1,0.872087524289598,0,1,NA
"1028","eukaryotic initiation factor 4E binding",1,0.751766469376359,0,2,NA
"1029","eukaryotic translation initiation factor 2 complex",1,0.753116531705186,0,2,NA
"1030","eukaryotic translation initiation factor 2B complex",1,0.872087524289598,0,1,NA
"1031","exocytosis",1,0.856136445723293,0,1,NA
"1032","exogenous drug catabolic process",1,0.871600290673913,0,1,NA
"1033","exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay",1,0.872087524289598,0,1,NA
"1034","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.872087524289598,0,1,NA
"1035","exoribonuclease activity",1,0.872087524289598,0,1,NA
"1036","exosome (RNase complex)",1,0.872087524289598,0,1,NA
"1037","external side of plasma membrane",1,0.868089382792869,0,1,NA
"1038","extracellular matrix organization",1,0.740840003485767,0,2,NA
"1039","extrinsic to endoplasmic reticulum membrane",1,0.872087524289598,0,1,NA
"1040","extrinsic to membrane",1,0.743066458638734,0,2,NA
"1041","eye development",1,0.8691242814225,0,1,NA
"1042","FAD binding",1,0.432084932360501,0,6,NA
"1043","Fanconi anaemia nuclear complex",1,0.738573727870608,0,2,NA
"1044","fat cell differentiation",1,0.737604440038119,0,2,NA
"1045","fatty acid alpha-hydroxylase activity",1,0.872087524289598,0,1,NA
"1046","fatty acid beta-oxidation",1,0.870224767518246,0,1,NA
"1047","fatty acid beta-oxidation using acyl-CoA dehydrogenase",1,0.870224767518246,0,1,NA
"1048","fatty acid biosynthetic process",1,0.573154989305004,0,4,NA
"1049","fatty acid elongase activity",1,0.867353436461076,0,1,NA
"1050","fatty acid elongation",1,0.871781968735426,0,1,NA
"1051","fatty acid elongation, monounsaturated fatty acid",1,0.867353436461076,0,1,NA
"1052","fatty acid elongation, polyunsaturated fatty acid",1,0.867353436461076,0,1,NA
"1053","fatty acid elongation, saturated fatty acid",1,0.867353436461076,0,1,NA
"1054","fatty acid metabolic process",1,0.756865221121906,0,2,NA
"1055","fatty acid transport",1,0.868062234439395,0,1,NA
"1056","female gamete generation",1,0.711465164341811,0,2,NA
"1057","female meiosis",1,0.837191024402591,0,1,NA
"1058","female pronucleus",1,0.83452223902616,0,1,NA
"1059","fibrillar collagen",1,0.86546647039456,0,1,NA
"1060","fibroblast growth factor receptor signaling pathway",1,0.864947842220058,0,1,NA
"1061","filopodium",1,0.710176161521037,0,2,NA
"1062","filopodium membrane",1,0.868089382792869,0,1,NA
"1063","flavin-containing monooxygenase activity",1,0.871821844298882,0,1,NA
"1064","flavin-linked sulfhydryl oxidase activity",1,0.871020545964475,0,1,NA
"1065","fluorene metabolic process",1,0.871600290673913,0,1,NA
"1066","fluorene oxygenase activity",1,0.871600290673913,0,1,NA
"1067","focal adhesion",1,0.391972617843931,0,6,NA
"1068","four-way junction helicase activity",1,0.496683793413163,0,5,NA
"1069","fucose metabolic process",1,0.869226274757183,0,1,NA
"1070","fusome",1,0.754421720216232,0,2,NA
"1071","G-protein-coupled receptor binding",1,0.75595968853286,0,2,NA
"1072","G-protein beta/gamma-subunit binding",1,0.871367339790728,0,1,NA
"1073","G-protein coupled photoreceptor activity",1,0.867353436461076,0,1,NA
"1074","G-protein coupled receptor activity",1,0.353971008450808,0,7,NA
"1075","G-protein coupled receptor protein signaling pathway",1,0.303778833530689,0,8,NA
"1076","G-protein signaling, coupled to cAMP nucleotide second messenger",1,0.861549411180948,0,1,NA
"1077","G-quadruplex DNA binding",1,0.872087524289613,0,1,NA
"1078","GABA-B receptor activity",1,0.872086043125472,0,1,NA
"1079","gamma-aminobutyric acid catabolic process",1,0.839722405627248,0,1,NA
"1080","gamma-aminobutyric acid import",1,0.849270430272306,0,1,NA
"1081","gamma-aminobutyric acid signaling pathway",1,0.872086043125472,0,1,NA
"1082","gamma-aminobutyric acid:sodium symporter activity",1,0.849270430272306,0,1,NA
"1083","gamma-tubulin binding",1,0.836054808626218,0,1,NA
"1084","GARP complex",1,0.863642586213128,0,1,NA
"1085","GDP binding",1,0.808432621898518,0,1,NA
"1086","gene silencing by miRNA",1,0.87173129470135,0,1,NA
"1087","gene silencing by miRNA, mRNA cleavage",1,0.87173129470135,0,1,NA
"1088","gene silencing by miRNA, production of miRNAs",1,0.825750388276416,0,1,NA
"1089","gene silencing by RNA",1,0.467375984386153,0,5,NA
"1090","generation of neurons",1,0.871054522327717,0,1,NA
"1091","genetic imprinting",1,0.843682379228408,0,1,NA
"1092","GINS complex",1,0.872087524289656,0,1,NA
"1093","glial cell growth",1,0.812416094185386,0,1,NA
"1094","glial cell migration",1,0.865500643135189,0,1,NA
"1095","glucocorticoid receptor signaling pathway",1,0.872087524289598,0,1,NA
"1096","gluconeogenesis",1,0.652451798806847,0,3,NA
"1097","glucosyltransferase activity",1,0.870860525957304,0,1,NA
"1098","glucuronosyltransferase activity",1,0.868570804595128,0,1,NA
"1099","glutamine-tRNA ligase activity",1,0.872027403977738,0,1,NA
"1100","glutamine metabolic process",1,0.739159573792146,0,2,NA
"1101","glutaminyl-tRNA aminoacylation",1,0.872027403977738,0,1,NA
"1102","glutathione biosynthetic process",1,0.851072374233133,0,1,NA
"1103","glutathione metabolic process",1,0.742024995245499,0,2,NA
"1104","glutathione transferase activity",1,0.872087524289598,0,1,NA
"1105","glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity",1,0.872087524289598,0,1,NA
"1106","glycerolipid metabolic process",1,0.852564282660277,0,1,NA
"1107","glycogen catabolic process",1,0.864364562477904,0,1,NA
"1108","glycogen metabolic process",1,0.864364562477904,0,1,NA
"1109","glycolipid metabolic process",1,0.870860525957304,0,1,NA
"1110","glycolysis",1,0.872087524289598,0,1,NA
"1111","glycosaminoglycan biosynthetic process",1,0.871993114452818,0,1,NA
"1112","glycosaminoglycan metabolic process",1,0.871993114452818,0,1,NA
"1113","Golgi-associated vesicle",1,0.7446738731688,0,2,NA
"1114","Golgi-associated vesicle membrane",1,0.871627681487225,0,1,NA
"1115","Golgi cisterna membrane",1,0.852945313591524,0,1,NA
"1116","Golgi lumen",1,0.871264941011231,0,1,NA
"1117","Golgi stack",1,0.572665020280013,0,4,NA
"1118","Golgi to endosome transport",1,0.759251416378902,0,2,NA
"1119","GPI anchor biosynthetic process",1,0.872004154293658,0,1,NA
"1120","granulocyte differentiation",1,0.871730681869741,0,1,NA
"1121","growth",1,0.835884125882358,0,1,NA
"1122","growth factor binding",1,0.752381150528433,0,2,NA
"1123","GTP-dependent protein binding",1,0.871588500476589,0,1,NA
"1124","guanyl-nucleotide exchange factor activity",1,0.429307159854712,0,5,NA
"1125","guanyl nucleotide binding",1,0.871367339790728,0,1,NA
"1126","guanylate kinase activity",1,0.840989763045343,0,1,NA
"1127","gut development",1,0.864947842220058,0,1,NA
"1128","hair cycle process",1,0.834416091725884,0,1,NA
"1129","hair follicle development",1,0.733007283565969,0,2,NA
"1130","hair follicle maturation",1,0.842375208665369,0,1,NA
"1131","hair follicle morphogenesis",1,0.856209582169842,0,1,NA
"1132","haltere morphogenesis",1,0.8691242814225,0,1,NA
"1133","head morphogenesis",1,0.8691242814225,0,1,NA
"1134","heart contraction",1,0.872080171553715,0,1,NA
"1135","heart looping",1,0.756368764644515,0,2,NA
"1136","heart morphogenesis",1,0.624436713846676,0,3,NA
"1137","heart trabecula formation",1,0.869108890510306,0,1,NA
"1138","hemopoietic progenitor cell differentiation",1,0.61648781309811,0,3,NA
"1139","heparan sulfate proteoglycan binding",1,0.759661570649426,0,2,NA
"1140","heparan sulfate proteoglycan biosynthetic process",1,0.871993114452818,0,1,NA
"1141","heterophilic cell adhesion",1,0.864947842220058,0,1,NA
"1142","hippocampus development",1,0.872020212586136,0,1,NA
"1143","histamine secretion by mast cell",1,0.872087524290092,0,1,NA
"1144","histone-lysine N-methyltransferase activity",1,0.728842543466927,0,2,NA
"1145","histone acetyl-lysine binding",1,0.760379787464615,0,2,NA
"1146","histone acetyltransferase activity",1,0.863901439849198,0,1,NA
"1147","histone acetyltransferase complex",1,0.869957108803784,0,1,NA
"1148","histone deacetylase complex",1,0.752162017960868,0,2,NA
"1149","histone demethylase activity (H3-dimethyl-K4 specific)",1,0.858315866627418,0,1,NA
"1150","histone demethylase activity (H3-trimethyl-K4 specific)",1,0.858315866627418,0,1,NA
"1151","histone dephosphorylation",1,0.871918348740361,0,1,NA
"1152","histone H2B ubiquitination",1,0.871465324889987,0,1,NA
"1153","histone H3-K4 demethylation",1,0.858315866627418,0,1,NA
"1154","histone H3-K4 methylation",1,0.74517687023548,0,2,NA
"1155","histone H4-K16 acetylation",1,0.869957108803784,0,1,NA
"1156","histone H4-K20 trimethylation",1,0.843682379228408,0,1,NA
"1157","histone H4-K5 acetylation",1,0.869957108803784,0,1,NA
"1158","histone H4-K8 acetylation",1,0.869957108803784,0,1,NA
"1159","histone methyltransferase activity (H3-K36 specific)",1,0.872087524289627,0,1,NA
"1160","histone methyltransferase activity (H3-K4 specific)",1,0.872087524289598,0,1,NA
"1161","histone methyltransferase complex",1,0.872087524289598,0,1,NA
"1162","histone modification",1,0.871465324889987,0,1,NA
"1163","histone monoubiquitination",1,0.871465324889987,0,1,NA
"1164","histone phosphorylation",1,0.837191024402591,0,1,NA
"1165","histone serine kinase activity",1,0.872087524289598,0,1,NA
"1166","homocysteine S-methyltransferase activity",1,0.872062683113224,0,1,NA
"1167","homophilic cell adhesion",1,0.453264644281563,0,5,NA
"1168","Hrd1p ubiquitin ligase ERAD-L complex",1,0.872087158406061,0,1,NA
"1169","Hsp90 protein binding",1,0.859662774911573,0,1,NA
"1170","hyaluronic acid binding",1,0.849688186612588,0,1,NA
"1171","hydrogen ion transmembrane transporter activity",1,0.569345693773906,0,4,NA
"1172","hydrogen ion transporting ATP synthase activity, rotational mechanism",1,0.759815323711384,0,2,NA
"1173","hydrogen peroxide biosynthetic process",1,0.872080171553715,0,1,NA
"1174","hydrogen peroxide catabolic process",1,0.851132118681681,0,1,NA
"1175","hydrolase activity",1,0.0648049621296661,0,19,NA
"1176","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",1,0.760336713943484,0,2,NA
"1177","hydrolase activity, acting on ester bonds",1,0.872087524289598,0,1,NA
"1178","hydrolase activity, hydrolyzing O-glycosyl compounds",1,0.864364562477904,0,1,NA
"1179","hydroxymethylglutaryl-CoA lyase activity",1,0.872087524289598,0,1,NA
"1180","hypoxanthine oxidation",1,0.872067248979154,0,1,NA
"1181","I-kappaB kinase/NF-kappaB cascade",1,0.734388718107128,0,2,NA
"1182","IDP catabolic process",1,0.872087524289598,0,1,NA
"1183","imaginal disc-derived leg morphogenesis",1,0.756145095698609,0,2,NA
"1184","imaginal disc-derived male genitalia morphogenesis",1,0.87063666943591,0,1,NA
"1185","imaginal disc-derived wing margin morphogenesis",1,0.870194329947444,0,1,NA
"1186","imaginal disc-derived wing morphogenesis",1,0.756145095698609,0,2,NA
"1187","imaginal disc-derived wing vein morphogenesis",1,0.870194329947444,0,1,NA
"1188","imaginal disc development",1,0.755526259617202,0,2,NA
"1189","imaginal disc fusion, thorax closure",1,0.87063666943591,0,1,NA
"1190","immune response",1,0.870945060752219,0,1,NA
"1191","immune response-activating signal transduction",1,0.872087524289598,0,1,NA
"1192","immune system process",1,0.758772534806673,0,2,NA
"1193","immunoglobulin production",1,0.837191024402591,0,1,NA
"1194","immunological synapse",1,0.857647198124975,0,1,NA
"1195","IMP cyclohydrolase activity",1,0.84026827310472,0,1,NA
"1196","in utero embryonic development",1,0.571542974490908,0,4,NA
"1197","induction of apoptosis via death domain receptors",1,0.842318915516333,0,1,NA
"1198","inflammatory response",1,0.640163470046114,0,3,NA
"1199","inhibition of adenylate cyclase activity by G-protein signaling",1,0.872087524289759,0,1,NA
"1200","inner ear morphogenesis",1,0.637405084285964,0,3,NA
"1201","inner ear receptor stereocilium organization",1,0.754145994363756,0,2,NA
"1202","innervation",1,0.871522953376412,0,1,NA
"1203","Ino80 complex",1,0.706354561182097,0,2,NA
"1204","inorganic anion exchanger activity",1,0.87176047165703,0,1,NA
"1205","inositol-3-phosphate synthase activity",1,0.872087524289627,0,1,NA
"1206","inositol biosynthetic process",1,0.872087524289627,0,1,NA
"1207","insulin-responsive compartment",1,0.872087524289598,0,1,NA
"1208","insulin receptor signaling pathway",1,0.760379787464477,0,2,NA
"1209","insulin receptor substrate binding",1,0.872087524289598,0,1,NA
"1210","integral to Golgi membrane",1,0.750401518907236,0,2,NA
"1211","integral to mitochondrial membrane",1,0.860288080972492,0,1,NA
"1212","integral to nuclear inner membrane",1,0.871829576081513,0,1,NA
"1213","integral to peroxisomal membrane",1,0.872087524289816,0,1,NA
"1214","integral to synaptic vesicle membrane",1,0.756772132596661,0,2,NA
"1215","integrator complex",1,0.870537740697679,0,1,NA
"1216","interaction with symbiont",1,0.860846569298458,0,1,NA
"1217","intercalated disc",1,0.865412665082859,0,1,NA
"1218","intercellular bridge",1,0.502644984303931,0,5,NA
"1219","interferon-gamma binding",1,0.759251416378902,0,2,NA
"1220","interkinetic nuclear migration",1,0.811262006003265,0,1,NA
"1221","interleukin-2 production",1,0.857647198124975,0,1,NA
"1222","intermediate filament cytoskeleton organization",1,0.87208739633085,0,1,NA
"1223","internal side of plasma membrane",1,0.872087524289945,0,1,NA
"1224","intestinal epithelial structure maintenance",1,0.83049670985658,0,1,NA
"1225","intracellular transport",1,0.87207106072425,0,1,NA
"1226","intrinsic to internal side of plasma membrane",1,0.871896799282559,0,1,NA
"1227","intrinsic to plasma membrane",1,0.872087524289613,0,1,NA
"1228","ionotropic glutamate receptor binding",1,0.639142596012618,0,3,NA
"1229","iron-sulfur cluster binding",1,0.753232366383171,0,2,NA
"1230","isocitrate dehydrogenase (NAD+) activity",1,0.871605179186972,0,1,NA
