"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"826","dGTP catabolic process",1,0.762502065598182,0,2,NA
"827","dGTPase activity",1,0.867675947291569,0,1,NA
"828","diacylglycerol binding",1,0.874713039861935,0,1,NA
"829","diacylglycerol cholinephosphotransferase activity",1,0.879679916482887,0,1,NA
"830","diacylglycerol kinase activity",1,0.862748688449498,0,1,NA
"831","diaphragm contraction",1,0.868982402877398,0,1,NA
"832","diazepam binding",1,0.835255095730624,0,1,NA
"833","dicarboxylic acid transmembrane transporter activity",1,0.880047582148287,0,1,NA
"834","dicarboxylic acid transport",1,0.880047582148287,0,1,NA
"835","dihydrolipoyl dehydrogenase activity",1,0.874530219016642,0,1,NA
"836","dihydroorotase activity",1,0.863118240716329,0,1,NA
"837","dihydropyrimidine dehydrogenase (NADP+) activity",1,0.85559422423611,0,1,NA
"838","dihydrouracil dehydrogenase (NAD+) activity",1,0.85559422423611,0,1,NA
"839","dihydroxy-acid dehydratase activity",1,0.863782332110826,0,1,NA
"840","dioxygenase activity",1,0.865859262177401,0,1,NA
"841","dipeptidase activity",1,0.882728243090731,0,1,NA
"842","diphthine-ammonia ligase activity",1,0.873889233524633,0,1,NA
"843","DNA-dependent ATPase activity",1,0.854024820548313,0,1,NA
"844","DNA-dependent DNA replication",1,0.882771798516684,0,1,NA
"845","DNA-directed RNA polymerase activity",1,0.647182898977602,0,3,NA
"846","DNA-directed RNA polymerase II, core complex",1,0.866913500142065,0,1,NA
"847","DNA-directed RNA polymerase II, holoenzyme",1,0.87437865944345,0,1,NA
"848","DNA-directed RNA polymerase III complex",1,0.857733208947565,0,1,NA
"849","DNA (cytosine-5-)-methyltransferase activity",1,0.862206870280339,0,1,NA
"850","DNA damage checkpoint",1,0.873217464881722,0,1,NA
"851","DNA damage induced protein phosphorylation",1,0.852807450344669,0,1,NA
"852","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",1,0.652532172886864,0,3,NA
"853","DNA damage response, signal transduction resulting in induction of apoptosis",1,0.852807450344669,0,1,NA
"854","DNA damage response, signal transduction resulting in transcription",1,0.880507833306932,0,1,NA
"855","DNA double-strand break processing",1,0.852807450344669,0,1,NA
"856","DNA endoreduplication",1,0.852150860476305,0,1,NA
"857","DNA helicase activity",1,0.667297971213464,0,3,NA
"858","DNA ligase activity",1,0.876613088558462,0,1,NA
"859","DNA metabolic process",1,0.87437865944345,0,1,NA
"860","DNA methylation",1,0.862485456204529,0,1,NA
"861","DNA methylation during gametogenesis",1,0.738410255866309,0,2,NA
"862","DNA photolyase activity",1,0.883284427506977,0,1,NA
"863","DNA polymerase binding",1,0.862130658648096,0,1,NA
"864","DNA protection",1,0.878972710765327,0,1,NA
"865","DNA replication",1,0.317207636186378,0,8,NA
"866","DNA replication initiation",1,0.570073617944244,0,4,NA
"867","DNA replication, synthesis of RNA primer",1,0.859075313691901,0,1,NA
"868","DNA strand elongation during DNA replication",1,0.756856326375858,0,2,NA
"869","DNA topoisomerase activity",1,0.882977556765299,0,1,NA
"870","DNA topoisomerase type I activity",1,0.882977556765299,0,1,NA
"871","DNA topological change",1,0.882977556765299,0,1,NA
"872","DNA translocase activity",1,0.882109426437691,0,1,NA
"873","DNA unwinding during replication",1,0.756413306990299,0,2,NA
"874","dopamine metabolic process",1,0.864749747310743,0,1,NA
"875","dopamine receptor signaling pathway",1,0.735090860274326,0,2,NA
"876","dorsal appendage formation",1,0.873331230336816,0,1,NA
"877","dorsal closure",1,0.630085574875005,0,3,NA
"878","dorsal closure, spreading of leading edge cells",1,0.873331230336816,0,1,NA
"879","double-strand break repair",1,0.505469828206691,0,5,NA
"880","double-stranded RNA adenosine deaminase activity",1,0.881063584918789,0,1,NA
"881","double-stranded RNA binding",1,0.881063584918789,0,1,NA
"882","drug transporter activity",1,0.870457068452952,0,1,NA
"883","dynactin binding",1,0.835255095730624,0,1,NA
"884","dynein complex",1,0.377925780273063,0,6,NA
"885","dynein intermediate chain binding",1,0.361903117568854,0,6,NA
"886","dynein light chain binding",1,0.434018428111664,0,5,NA
"887","dynein light intermediate chain binding",1,0.434018428111664,0,5,NA
"888","early endosome",1,0.238371307817845,0,10,NA
"889","early endosome membrane",1,0.457994830523987,0,5,NA
"890","early endosome to late endosome transport",1,0.750880665844745,0,2,NA
"891","EKC/KEOPS protein complex",1,0.880296163054773,0,1,NA
"892","elastic fiber assembly",1,0.864749747310743,0,1,NA
"893","elastin biosynthetic process",1,0.864749747310743,0,1,NA
"894","electron carrier activity",1,0.594570235277363,0,4,NA
"895","electron transport coupled proton transport",1,0.88037287632473,0,1,NA
"896","elevation of mitochondrial calcium ion concentration",1,0.866871564311544,0,1,NA
"897","embryo implantation",1,0.877575578927679,0,1,NA
"898","embryonic anterior midgut (ectodermal) morphogenesis",1,0.873331230336816,0,1,NA
"899","embryonic development ending in seed dormancy",1,0.882718976249404,0,1,NA
"900","embryonic eye morphogenesis",1,0.845983619573387,0,1,NA
"901","embryonic skeletal system morphogenesis",1,0.875950500563878,0,1,NA
"902","enamel mineralization",1,0.873355086003481,0,1,NA
"903","endochondral ossification",1,0.871917408060488,0,1,NA
"904","endocytic recycling",1,0.739900226806273,0,2,NA
"905","endocytic vesicle",1,0.601479476494841,0,3,NA
"906","endodeoxyribonuclease activity, producing 5'-phosphomonoesters",1,0.878960713245243,0,1,NA
"907","endodermal cell fate commitment",1,0.874589930657824,0,1,NA
"908","endomembrane system",1,0.562637498481346,0,4,NA
"909","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.880214835504065,0,1,NA
"910","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.774382848199618,0,2,NA
"911","endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.879933017297477,0,1,NA
"912","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.880214835504065,0,1,NA
"913","endopeptidase activity",1,0.66986908303938,0,3,NA
"914","endopeptidase inhibitor activity",1,0.86644319123977,0,1,NA
"915","endoplasmic reticulum",1,0.0349549717052689,0,24,NA
"916","endoplasmic reticulum membrane fusion",1,0.869474021630461,0,1,NA
"917","endoplasmic reticulum organization",1,0.726025257393092,0,2,NA
"918","endoplasmic reticulum unfolded protein response",1,0.869209906429552,0,1,NA
"919","endosome",1,0.251165875654421,0,10,NA
"920","endosome lumen",1,0.868533943196939,0,1,NA
"921","endosome organization",1,0.6805010455241,0,3,NA
"922","endosome transport",1,0.557194476630629,0,4,NA
"923","endosperm development",1,0.882718976249404,0,1,NA
"924","endothelial cell proliferation",1,0.871917408060488,0,1,NA
"925","energy reserve metabolic process",1,0.851810618187545,0,1,NA
"926","engulfment of apoptotic cell",1,0.873331230336816,0,1,NA
"927","entrainment of circadian clock",1,0.87439702906963,0,1,NA
"928","entrainment of circadian clock by photoperiod",1,0.879137000140128,0,1,NA
"929","entry of virus into host cell",1,0.883551517788607,0,1,NA
"930","epidermal growth factor receptor binding",1,0.87947305356834,0,1,NA
"931","epinephrine metabolic process",1,0.864749747310743,0,1,NA
"932","epithelial to mesenchymal transition",1,0.874272122298092,0,1,NA
"933","epithelial tube morphogenesis",1,0.864485068302823,0,1,NA
"934","ER-Golgi intermediate compartment membrane",1,0.874540323810864,0,1,NA
"935","ER retention sequence binding",1,0.873877299298074,0,1,NA
"936","ER to Golgi vesicle-mediated transport",1,0.633637842351605,0,3,NA
"937","ERCC4-ERCC1 complex",1,0.876613088558462,0,1,NA
"938","erythrocyte development",1,0.857356670157998,0,1,NA
"939","erythrocyte differentiation",1,0.882524394500795,0,1,NA
"940","ESC/E(Z) complex",1,0.884180605649398,0,1,NA
"941","ESCRT I complex",1,0.867657700093218,0,1,NA
"942","establishment of body hair orientation",1,0.86305103902249,0,1,NA
"943","establishment of mitotic spindle orientation",1,0.731112694723362,0,2,NA
"944","establishment of neuroblast polarity",1,0.818280857684578,0,1,NA
"945","establishment of organelle localization",1,0.874540323810864,0,1,NA
"946","establishment of planar polarity",1,0.753556619577962,0,2,NA
"947","establishment of polarity of embryonic epithelium",1,0.86305103902249,0,1,NA
"948","establishment of spindle localization",1,0.833369343817234,0,1,NA
"949","establishment or maintenance of epithelial cell apical/basal polarity",1,0.855543761631683,0,1,NA
"950","estrogen receptor signaling pathway",1,0.874272122298092,0,1,NA
"951","ethanolaminephosphotransferase activity",1,0.879679916482887,0,1,NA
"952","eukaryotic 48S preinitiation complex",1,0.87947859393482,0,1,NA
"953","eukaryotic initiation factor 4E binding",1,0.764519014702906,0,2,NA
"954","eukaryotic translation initiation factor 2 complex",1,0.763812050679757,0,2,NA
"955","eukaryotic translation initiation factor 2B complex",1,0.87947859393482,0,1,NA
"956","exocytosis",1,0.864710632183853,0,1,NA
"957","exogenous drug catabolic process",1,0.874892218707781,0,1,NA
"958","exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay",1,0.879990297939412,0,1,NA
"959","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.879990297939412,0,1,NA
"960","exoribonuclease activity",1,0.879908997444216,0,1,NA
"961","exoribonuclease activity, producing 5'-phosphomonoesters",1,0.87245721512245,0,1,NA
"962","exosome (RNase complex)",1,0.879990297939412,0,1,NA
"963","external side of plasma membrane",1,0.871183769351974,0,1,NA
"964","extracellular matrix",1,0.645138956029032,0,3,"microfibril"
"965","extracellular matrix organization",1,0.751800173810637,0,2,NA
"966","extracellular matrix structural constituent",1,0.535871130974147,0,4,NA
"967","extrinsic to endoplasmic reticulum membrane",1,0.879908997444216,0,1,NA
"968","extrinsic to endosome membrane",1,0.751320010672272,0,2,NA
"969","extrinsic to internal side of plasma membrane",1,0.6623894111358,0,3,NA
"970","extrinsic to membrane",1,0.756797932975098,0,2,NA
"971","extrinsic to plasma membrane",1,0.662405925561689,0,3,NA
"972","eye development",1,0.871929319200881,0,1,NA
"973","FAD binding",1,0.443302225899433,0,6,NA
"974","FAD transmembrane transporter activity",1,0.87809084489437,0,1,NA
"975","Fanconi anaemia nuclear complex",1,0.750629232547791,0,2,NA
"976","fat cell differentiation",1,0.757151139260441,0,2,NA
"977","fatty acid alpha-hydroxylase activity",1,0.879792602416901,0,1,NA
"978","fatty acid beta-oxidation",1,0.872886333167006,0,1,NA
"979","fatty acid beta-oxidation using acyl-CoA dehydrogenase",1,0.872886333167006,0,1,NA
"980","fatty acid biosynthetic process",1,0.585914531730627,0,4,NA
"981","fatty acid elongase activity",1,0.870704124503525,0,1,NA
"982","fatty acid elongation",1,0.875405126202223,0,1,NA
"983","fatty acid elongation, monounsaturated fatty acid",1,0.870704124503525,0,1,NA
"984","fatty acid elongation, polyunsaturated fatty acid",1,0.870704124503525,0,1,NA
"985","fatty acid elongation, saturated fatty acid",1,0.870704124503525,0,1,NA
"986","female gamete generation",1,0.728552527927384,0,2,NA
"987","female meiosis",1,0.852807450344669,0,1,NA
"988","female pronucleus",1,0.850737724254968,0,1,NA
"989","ferritin receptor activity",1,0.877895397668932,0,1,NA
"990","fibrillar collagen",1,0.869587365781306,0,1,NA
"991","fibroblast growth factor receptor signaling pathway",1,0.869299460174903,0,1,NA
"992","filopodium",1,0.725861282008834,0,2,NA
"993","filopodium membrane",1,0.871183769351974,0,1,NA
"994","flavin-containing monooxygenase activity",1,0.875543969941939,0,1,NA
"995","flavin-linked sulfhydryl oxidase activity",1,0.873829563811034,0,1,NA
"996","fluorene metabolic process",1,0.874892218707781,0,1,NA
"997","fluorene oxygenase activity",1,0.874892218707781,0,1,NA
"998","folic acid metabolic process",1,0.87809084489437,0,1,NA
"999","folic acid transport",1,0.87809084489437,0,1,NA
"1000","folic acid transporter activity",1,0.87809084489437,0,1,NA
"1001","fucose metabolic process",1,0.872009035828526,0,1,NA
"1002","fusome",1,0.765260736062404,0,2,NA
"1003","G-protein-coupled receptor binding",1,0.761395693738919,0,2,NA
"1004","G-protein beta/gamma-subunit binding",1,0.87439702906963,0,1,NA
"1005","G-protein coupled photoreceptor activity",1,0.870704124503525,0,1,NA
"1006","G-protein signaling, coupled to cAMP nucleotide second messenger",1,0.867514471221504,0,1,NA
"1007","G-quadruplex DNA binding",1,0.880415394875136,0,1,NA
"1008","GABA-B receptor activity",1,0.877940568168424,0,1,NA
"1009","gamma-aminobutyric acid catabolic process",1,0.854655694251077,0,1,NA
"1010","gamma-aminobutyric acid signaling pathway",1,0.877940568168424,0,1,NA
"1011","gamma-tubulin binding",1,0.851942571044039,0,1,NA
"1012","GARP complex",1,0.868597866073051,0,1,NA
"1013","gastrulation",1,0.835255095730624,0,1,NA
"1014","GDP binding",1,0.79766883955815,0,1,NA
"1015","gene silencing by miRNA",1,0.875245158532074,0,1,NA
"1016","gene silencing by miRNA, mRNA cleavage",1,0.875245158532074,0,1,NA
"1017","gene silencing by miRNA, production of miRNAs",1,0.842738689198404,0,1,NA
"1018","generation of neurons",1,0.873879135323685,0,1,NA
"1019","genetic imprinting",1,0.857356670157998,0,1,NA
"1020","germline ring canal",1,0.852150860476305,0,1,NA
"1021","GINS complex",1,0.881207895159855,0,1,NA
"1022","glial cell growth",1,0.821790153336216,0,1,NA
"1023","glial cell migration",1,0.869606562431741,0,1,NA
"1024","glucocorticoid receptor signaling pathway",1,0.879956113901466,0,1,NA
"1025","gluconeogenesis",1,0.670301567703522,0,3,NA
"1026","glucose binding",1,0.851641888876853,0,1,NA
"1027","glucose homeostasis",1,0.745236143210677,0,2,NA
"1028","glucose metabolic process",1,0.743954934847782,0,2,NA
"1029","glucose transmembrane transporter activity",1,0.851641888876853,0,1,NA
"1030","glucosyltransferase activity",1,0.873609275550946,0,1,NA
"1031","glucuronosyltransferase activity",1,0.871518008020914,0,1,NA
"1032","glutamate metabolic process",1,0.877267844310198,0,1,NA
"1033","glutamine-tRNA ligase activity",1,0.876681213778694,0,1,NA
"1034","glutamine metabolic process",1,0.750909132046954,0,2,NA
"1035","glutaminyl-tRNA aminoacylation",1,0.876681213778694,0,1,NA
"1036","glutathione biosynthetic process",1,0.861897524258612,0,1,NA
"1037","glutathione metabolic process",1,0.756211165239518,0,2,NA
"1038","glutathione transferase activity",1,0.878473560484032,0,1,NA
"1039","glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity",1,0.879612496240657,0,1,NA
"1040","glycerolipid metabolic process",1,0.862748688449498,0,1,NA
"1041","glycine metabolic process",1,0.87809084489437,0,1,NA
"1042","glycogen catabolic process",1,0.868982402877398,0,1,NA
"1043","glycogen metabolic process",1,0.868982402877398,0,1,NA
"1044","glycolipid metabolic process",1,0.873609275550946,0,1,NA
"1045","glycolysis",1,0.879612496240657,0,1,NA
"1046","glycosaminoglycan biosynthetic process",1,0.876393095573753,0,1,NA
"1047","glycosaminoglycan metabolic process",1,0.876393095573753,0,1,NA
"1048","Golgi-associated vesicle",1,0.75627451948476,0,2,NA
"1049","Golgi-associated vesicle membrane",1,0.874960223301948,0,1,NA
"1050","Golgi apparatus",1,0.0768728535270955,0,18,NA
"1051","Golgi lumen",1,0.874213348060272,0,1,NA
"1052","Golgi stack",1,0.587644429066197,0,4,NA
"1053","Golgi to endosome transport",1,0.7707888099796,0,2,NA
"1054","GPI anchor biosynthetic process",1,0.876476852647796,0,1,NA
"1055","granulocyte differentiation",1,0.875243319975141,0,1,NA
"1056","grooming behavior",1,0.835255095730624,0,1,NA
"1057","growth",1,0.851810618187545,0,1,NA
"1058","growth cone",1,0.483875000145205,0,5,NA
"1059","growth factor binding",1,0.758247751327111,0,2,NA
"1060","GTP-dependent protein binding",1,0.87486373169111,0,1,NA
"1061","guanyl-nucleotide exchange factor activity",1,0.454092683263087,0,5,NA
"1062","guanyl nucleotide binding",1,0.87439702906963,0,1,NA
"1063","guanylate kinase activity",1,0.855543761631683,0,1,NA
"1064","gut development",1,0.869299460174903,0,1,NA
"1065","hair cycle process",1,0.850652554813081,0,1,NA
"1066","hair follicle development",1,0.747603906118691,0,2,NA
"1067","hair follicle maturation",1,0.856488573109663,0,1,NA
"1068","hair follicle morphogenesis",1,0.864749747310743,0,1,NA
"1069","haltere morphogenesis",1,0.871929319200881,0,1,NA
"1070","head involution",1,0.852150860476305,0,1,NA
"1071","head morphogenesis",1,0.871929319200881,0,1,NA
"1072","heart contraction",1,0.877575578927679,0,1,NA
"1073","heart development",1,0.410880723751809,0,6,NA
"1074","heart morphogenesis",1,0.642986526738039,0,3,NA
"1075","heart trabecula formation",1,0.871917408060488,0,1,NA
"1076","heat shock protein binding",1,0.835255095730624,0,1,NA
"1077","hemopoietic progenitor cell differentiation",1,0.634460956644271,0,3,NA
"1078","heparan sulfate proteoglycan biosynthetic process",1,0.876393095573753,0,1,NA
"1079","heterophilic cell adhesion",1,0.869299460174903,0,1,NA
"1080","hippocampus development",1,0.876613088558462,0,1,NA
"1081","histamine secretion by mast cell",1,0.884413609707518,0,1,NA
"1082","histidine ammonia-lyase activity",1,0.870718766766572,0,1,NA
"1083","histone acetyl-lysine binding",1,0.776711443000532,0,2,NA
"1084","histone acetyltransferase activity",1,0.868734857454346,0,1,NA
"1085","histone acetyltransferase complex",1,0.872629574057167,0,1,NA
"1086","histone deacetylase activity",1,0.756190470815192,0,2,NA
"1087","histone deacetylase binding",1,0.876933503502404,0,1,NA
"1088","histone deacetylase complex",1,0.763202852942098,0,2,NA
"1089","histone deacetylation",1,0.760720239442107,0,2,NA
"1090","histone demethylase activity (H3-dimethyl-K4 specific)",1,0.865859262177401,0,1,NA
"1091","histone demethylase activity (H3-trimethyl-K4 specific)",1,0.865859262177401,0,1,NA
"1092","histone dephosphorylation",1,0.875950500563878,0,1,NA
"1093","histone H2B ubiquitination",1,0.874589930657824,0,1,NA
"1094","histone H3-K4 demethylation",1,0.865859262177401,0,1,NA
"1095","histone H3-K4 methylation",1,0.758948153629434,0,2,NA
"1096","histone H4-K16 acetylation",1,0.872629574057167,0,1,NA
"1097","histone H4-K20 trimethylation",1,0.857356670157998,0,1,NA
"1098","histone H4-K5 acetylation",1,0.872629574057167,0,1,NA
"1099","histone H4-K8 acetylation",1,0.872629574057167,0,1,NA
"1100","histone methyltransferase activity (H3-K36 specific)",1,0.880775957502267,0,1,NA
"1101","histone methyltransferase activity (H3-K4 specific)",1,0.878684813135731,0,1,NA
"1102","histone methyltransferase complex",1,0.878684813135731,0,1,NA
"1103","histone modification",1,0.874589930657824,0,1,NA
"1104","histone monoubiquitination",1,0.874589930657824,0,1,NA
"1105","histone phosphorylation",1,0.852807450344669,0,1,NA
"1106","histone serine kinase activity",1,0.879864654746448,0,1,NA
"1107","homocysteine S-methyltransferase activity",1,0.877134278082277,0,1,NA
"1108","hormone activity",1,0.845983619573387,0,1,NA
"1109","hormone metabolic process",1,0.835255095730624,0,1,NA
"1110","host cell membrane",1,0.87245721512245,0,1,NA
"1111","Hrd1p ubiquitin ligase ERAD-L complex",1,0.878133258644938,0,1,NA
"1112","Hsp90 protein binding",1,0.866552545467994,0,1,NA
"1113","hyaluronic acid binding",1,0.86108969553247,0,1,NA
"1114","hydrogen ion transmembrane transporter activity",1,0.586240357120843,0,4,NA
"1115","hydrogen ion transporting ATP synthase activity, rotational mechanism",1,0.770088623834923,0,2,NA
"1116","hydrogen peroxide biosynthetic process",1,0.877575578927679,0,1,NA
"1117","hydrogen peroxide catabolic process",1,0.861931991985704,0,1,NA
"1118","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",1,0.772126597894041,0,2,NA
"1119","hydrolase activity, acting on ester bonds",1,0.878960713245243,0,1,NA
"1120","hydrolase activity, hydrolyzing O-glycosyl compounds",1,0.868982402877398,0,1,NA
"1121","hypoxanthine oxidation",1,0.877220863699405,0,1,NA
"1122","I-kappaB kinase/NF-kappaB cascade",1,0.757290304839163,0,2,NA
"1123","IDP catabolic process",1,0.878703265431406,0,1,NA
"1124","imaginal disc-derived leg morphogenesis",1,0.760905070891417,0,2,NA
"1125","imaginal disc-derived male genitalia development",1,0.852150860476305,0,1,NA
"1126","imaginal disc-derived male genitalia morphogenesis",1,0.873331230336816,0,1,NA
"1127","imaginal disc-derived wing margin morphogenesis",1,0.872856068894411,0,1,NA
"1128","imaginal disc-derived wing morphogenesis",1,0.760905070891417,0,2,NA
"1129","imaginal disc-derived wing vein morphogenesis",1,0.872856068894411,0,1,NA
"1130","imaginal disc fusion, thorax closure",1,0.873331230336816,0,1,NA
"1131","immune response",1,0.873723085129312,0,1,NA
"1132","immune response-activating signal transduction",1,0.879908997444216,0,1,NA
"1133","immune system process",1,0.770062707405883,0,2,NA
"1134","immunoglobulin production",1,0.852807450344669,0,1,NA
"1135","immunological synapse",1,0.865510526994948,0,1,NA
"1136","IMP cyclohydrolase activity",1,0.855041082838201,0,1,NA
"1137","in utero embryonic development",1,0.589253054419026,0,4,NA
"1138","inclusion body",1,0.835255095730624,0,1,NA
"1139","induction of apoptosis via death domain receptors",1,0.856450690653536,0,1,NA
"1140","inflammatory response",1,0.661336010033423,0,3,NA
"1141","inner ear morphogenesis",1,0.651746835282692,0,3,NA
"1142","inner ear receptor stereocilium organization",1,0.766840844148256,0,2,NA
"1143","innervation",1,0.874713039861935,0,1,NA
"1144","Ino80 complex",1,0.731233356256848,0,2,NA
"1145","inorganic anion exchanger activity",1,0.87533525204937,0,1,NA
"1146","inositol-3-phosphate synthase activity",1,0.880799075333631,0,1,NA
"1147","inositol biosynthetic process",1,0.880799075333631,0,1,NA
"1148","insulin-responsive compartment",1,0.879046545079451,0,1,NA
"1149","insulin receptor signaling pathway",1,0.774763942978484,0,2,NA
"1150","insulin receptor substrate binding",1,0.87947305356834,0,1,NA
"1151","insulin secretion",1,0.835255095730624,0,1,NA
"1152","integral to Golgi membrane",1,0.757965792090259,0,2,NA
"1153","integral to mitochondrial membrane",1,0.866871564311544,0,1,NA
"1154","integral to nuclear inner membrane",1,0.875572476730654,0,1,NA
"1155","integral to peroxisomal membrane",1,0.882795893908779,0,1,NA
"1156","integrator complex",1,0.873217464881722,0,1,NA
"1157","interaction with symbiont",1,0.867156033432737,0,1,NA
"1158","intercalated disc",1,0.869557200359563,0,1,NA
"1159","intercellular bridge",1,0.52299332977096,0,5,NA
"1160","interferon-gamma binding",1,0.7707888099796,0,2,NA
"1161","interkinetic nuclear migration",1,0.818280857684578,0,1,NA
"1162","interleukin-2 production",1,0.865510526994948,0,1,NA
"1163","intermediate filament cytoskeleton organization",1,0.878229157702438,0,1,NA
"1164","internal side of plasma membrane",1,0.88361459231988,0,1,NA
"1165","intestinal epithelial structure maintenance",1,0.84733156950767,0,1,NA
"1166","intracellular transport",1,0.877303772231341,0,1,NA
"1167","intrinsic to plasma membrane",1,0.880310026424085,0,1,NA
"1168","ionotropic glutamate receptor binding",1,0.663846697887004,0,3,NA
"1169","iron-sulfur cluster binding",1,0.764521640555862,0,2,NA
"1170","iron ion binding",1,0.32227833213584,0,8,NA
"1171","iron ion homeostasis",1,0.835255095730624,0,1,NA
"1172","isocitrate dehydrogenase (NAD+) activity",1,0.874904165121009,0,1,NA
"1173","isocitrate metabolic process",1,0.874904165121009,0,1,NA
"1174","isoleucine biosynthetic process",1,0.756973381936999,0,2,NA
"1175","isoprenoid biosynthetic process",1,0.871255186393789,0,1,NA
"1176","JNK cascade",1,0.744025522863527,0,2,NA
"1177","JUN kinase activity",1,0.873331230336816,0,1,NA
"1178","JUN kinase binding",1,0.880507833306932,0,1,NA
"1179","JUN phosphorylation",1,0.873331230336816,0,1,NA
"1180","K63-linked polyubiquitin binding",1,0.882354864498899,0,1,NA
"1181","karyosome formation",1,0.852150860476305,0,1,NA
"1182","KDEL sequence binding",1,0.873877299298074,0,1,NA
"1183","keratinocyte differentiation",1,0.882524394500795,0,1,NA
"1184","kinase binding",1,0.835255095730624,0,1,NA
"1185","kinesin complex",1,0.742954279306102,0,2,NA
"1186","kinetochore",1,0.772243839936536,0,2,NA
"1187","L-ascorbic acid binding",1,0.729281568752051,0,2,NA
"1188","L-ascorbic acid biosynthetic process",1,0.868560425034425,0,1,NA
"1189","L-ascorbic acid metabolic process",1,0.851641888876853,0,1,NA
"1190","L-aspartate transmembrane transporter activity",1,0.880133515153559,0,1,NA
"1191","L-glutamate import",1,0.835255095730624,0,1,NA
"1192","L-glutamate transmembrane transporter activity",1,0.880133515153559,0,1,NA
"1193","L-glutamate transport",1,0.880133515153559,0,1,NA
"1194","L-gulonolactone oxidase activity",1,0.868560425034425,0,1,NA
"1195","L-phenylalanine catabolic process",1,0.877267844310198,0,1,NA
"1196","L-threonine ammonia-lyase activity",1,0.876542206648834,0,1,NA
"1197","L-tyrosine:2-oxoglutarate aminotransferase activity",1,0.877267844310198,0,1,NA
"1198","lactate biosynthetic process from pyruvate",1,0.835255095730624,0,1,NA
"1199","lactation",1,0.877220863699405,0,1,NA
"1200","lagging strand elongation",1,0.859075313691901,0,1,NA
"1201","lamellipodium",1,0.659904395020886,0,3,NA
"1202","lamellipodium membrane",1,0.871183769351974,0,1,NA
"1203","larval midgut cell programmed cell death",1,0.869474021630461,0,1,NA
"1204","larval somatic muscle development",1,0.858649434323619,0,1,NA
"1205","late endosome",1,0.360565606740777,0,7,NA
"1206","late endosome membrane",1,0.494254397284744,0,5,NA
"1207","late endosome to vacuole transport",1,0.8650909334904,0,1,NA
"1208","lateral sprouting involved in lung morphogenesis",1,0.86305103902249,0,1,NA
"1209","leading strand elongation",1,0.859075313691901,0,1,NA
"1210","learning or memory",1,0.835255095730624,0,1,NA
"1211","leg disc proximal/distal pattern formation",1,0.871929319200881,0,1,NA
"1212","lens development in camera-type eye",1,0.867598399011798,0,1,NA
"1213","lens fiber cell morphogenesis",1,0.867598399011798,0,1,NA
"1214","leukocyte migration",1,0.871917408060488,0,1,NA
"1215","lipid binding",1,0.326877517784276,0,8,NA
"1216","lipid biosynthetic process",1,0.879792602416901,0,1,NA
"1217","lipid localization",1,0.865510526994948,0,1,NA
"1218","lipid modification",1,0.879792602416901,0,1,NA
"1219","lipid particle organization",1,0.867598399011798,0,1,NA
"1220","lipid phosphorylation",1,0.862748688449498,0,1,NA
"1221","lipid transport",1,0.664435199728393,0,3,NA
"1222","lipoprotein catabolic process",1,0.852807450344669,0,1,NA
"1223","lipoprotein metabolic process",1,0.765505979210537,0,2,NA
"1224","lithocholate 6beta-hydroxylase activity",1,0.879458279420309,0,1,NA
"1225","locomotory behavior",1,0.410757158518023,0,6,NA
"1226","long-term memory",1,0.743728018437838,0,2,NA
"1227","long term synaptic depression",1,0.877560834862728,0,1,NA
"1228","lyase activity",1,0.877267844310198,0,1,NA
"1229","lymphocyte differentiation",1,0.862485456204529,0,1,NA
"1230","lymphocyte proliferation",1,0.862485456204529,0,1,NA
"1231","lysosomal membrane",1,0.316036137360184,0,8,NA
"1232","lysosomal transport",1,0.868597866073051,0,1,NA
"1233","lysosome organization",1,0.576515397333264,0,4,NA
"1234","m7G(5')pppN diphosphatase activity",1,0.878703265431406,0,1,NA
"1235","macromitophagy",1,0.767940144502612,0,2,NA
"1236","macromolecular complex",1,0.0931947542535097,0,17,NA
"1237","maintenance of DNA methylation",1,0.862485456204529,0,1,NA
"1238","malate-aspartate shuttle",1,0.880133515153559,0,1,NA
"1239","malate transmembrane transporter activity",1,0.880047582148287,0,1,NA
"1240","male gamete generation",1,0.878279877534658,0,1,NA
"1241","male genitalia development",1,0.864485068302823,0,1,NA
"1242","male gonad development",1,0.652101120363717,0,3,NA
